時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,140,120,55,65,5,5,0,15
30,140,120,65,80,30,10,0,15
45,150,130,65,80,50,50,0,30
60,120,110,60,70,70,55,0,35
75,100,100,60,65,70,50,15,35
90,100,100,55,70,60,45,20,35
105,100,90,65,80,55,45,25,35
120,85,80,65,80,60,45,25,45
135,85,70,65,85,60,40,25,35
150,90,60,70,70,55,35,30,35
165,100,70,50,60,45,40,35,20
180,100,75,45,60,40,40,20,25
195,80,70,50,60,40,40,25,50
210,80,80,45,65,45,40,30,40
225,80,85,55,70,45,40,30,40
240,90,70,60,70,45,30,30,20
255,90,65,60,65,50,30,25,20
270,90,65,60,60,50,35,20,20
285,90,65,60,70,45,40,25,20
300,75,100,60,70,45,45,35,35
315,105,100,60,60,45,45,30,35
330,105,80,55,60,45,45,30,15
345,105,80,55,70,40,45,15,20
360,110,75,50,65,40,45,25,35
375,90,75,55,65,55,50,20,40
390,80,85,60,75,50,55,30,40
405,70,85,60,80,50,45,35,35
420,95,80,50,65,60,45,15,35
435,100,80,45,55,55,35,35,35
450,100,85,40,55,45,30,25,20
465,95,75,40,45,45,40,25,20
480,85,75,45,50,40,40,15,20
495,100,80,50,50,25,40,15,30
510,100,80,60,55,45,40,25,20
525,100,75,60,55,50,35,20,20
540,0,65,55,50,35,40,25,20
555,0,65,55,50,35,40,25,35
570,70,85,55,55,50,35,25,50
585,80,85,50,45,50,45,25,15
600,90,75,40,45,40,40,15,20
615,90,65,30,45,35,40,20,20
630,90,55,35,40,30,25,20,20
645,90,45,40,35,30,20,20,15
660,70,35,30,35,15,15,20,15
675,60,35,30,25,5,15,20,15
690,0,35,25,20,5,5,20,15
705,0,0,0,0,5,5,0,20
