時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,80,40,80,10,5,0,5
15,115,90,50,80,15,10,0,15
30,125,90,60,60,45,25,0,20
45,120,95,60,65,60,45,0,20
60,120,90,60,65,60,55,15,20
75,120,75,60,65,65,55,20,40
90,105,70,60,65,60,50,20,30
105,95,65,55,65,50,45,25,30
120,70,65,40,65,40,45,25,40
135,70,60,40,60,35,40,30,35
150,80,55,50,60,50,45,25,15
165,85,55,50,55,50,40,25,20
180,100,55,50,55,65,40,20,20
195,95,60,50,55,70,40,35,30
210,85,75,45,60,70,40,25,20
225,85,65,45,65,35,30,15,20
240,85,55,50,60,25,40,20,20
255,85,55,50,55,35,40,20,30
270,75,55,55,55,60,35,20,20
285,80,65,55,55,60,35,25,35
300,80,65,40,60,50,45,25,30
315,80,55,50,60,45,40,30,20
330,85,60,40,55,55,40,15,20
345,85,60,40,55,50,40,15,20
360,85,70,45,55,40,40,20,20
375,75,70,45,55,40,45,25,20
390,70,70,50,50,40,50,25,30
405,70,60,50,50,40,55,25,30
420,80,50,50,50,45,50,25,15
435,90,50,35,50,40,50,15,15
450,95,55,40,50,35,35,15,25
465,85,55,50,45,35,40,20,15
480,80,60,50,50,35,40,25,15
495,85,70,45,60,35,45,15,20
510,80,75,40,50,55,45,15,20
525,80,80,45,45,55,50,20,20
540,80,80,55,50,50,45,20,20
555,60,80,50,45,45,45,25,25
570,75,60,45,45,30,40,25,30
585,90,70,45,45,40,45,15,15
600,85,55,40,50,45,45,15,15
615,85,55,45,40,40,45,15,15
630,80,55,50,30,35,30,20,20
645,70,45,50,30,55,20,15,20
660,65,55,40,30,30,20,20,15
675,60,35,30,30,20,15,25,15
690,55,30,30,20,25,15,25,20
705,0,0,0,0,0,20,0,15
