時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,135,100,35,45,10,10,0,15
15,150,110,50,70,10,15,0,15
30,160,115,70,80,55,30,0,20
45,160,120,75,80,75,50,0,20
60,150,130,80,80,75,55,5,50
75,150,130,80,85,70,60,30,50
90,150,130,90,95,70,60,20,45
105,140,115,90,100,70,55,35,60
120,140,115,90,110,75,55,45,60
135,140,115,85,115,90,60,45,40
150,110,110,85,115,95,60,55,40
165,110,110,75,120,100,60,40,40
180,120,90,75,130,110,65,40,40
195,110,100,80,120,115,75,40,50
210,120,110,80,120,115,75,30,45
225,120,120,80,120,115,80,40,35
240,120,125,90,120,115,75,45,45
255,130,115,90,120,105,75,45,50
270,130,105,95,115,80,75,50,35
285,140,95,110,105,80,75,35,55
300,140,95,90,95,85,70,50,40
315,130,120,90,95,85,70,45,40
330,130,125,70,115,85,65,35,20
345,120,130,75,120,100,65,35,50
360,110,130,75,120,110,70,40,50
375,115,100,90,120,110,70,50,35
390,130,100,90,125,110,60,50,40
405,135,115,105,120,110,55,50,40
420,130,115,105,120,120,0,50,50
435,135,105,95,110,120,0,40,50
450,125,115,95,100,110,0,40,50
465,130,115,95,100,110,0,25,50
480,150,120,80,95,110,0,30,50
495,170,120,90,110,110,0,35,50
510,150,125,110,125,120,0,50,35
525,150,125,110,130,120,0,35,35
540,150,125,110,120,120,50,40,35
555,130,125,100,110,110,50,45,50
570,120,115,100,100,100,85,45,40
585,115,115,100,85,95,110,30,35
600,115,100,80,70,95,80,40,35
615,100,80,80,80,85,60,40,40
630,95,80,75,75,80,50,20,30
645,0,65,70,70,60,45,25,20
660,0,55,70,70,55,45,15,20
675,0,55,70,70,45,45,15,20
690,0,0,0,0,40,45,15,20
705,0,0,0,0,0,0,0,20
