時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,150,5,50,5,5,0,15
15,120,110,60,55,20,10,0,20
30,130,120,60,55,30,20,0,30
45,130,120,60,55,40,45,0,35
60,130,100,50,50,70,40,25,30
75,105,90,50,50,60,45,15,30
90,90,80,45,45,50,45,15,30
105,75,70,40,45,60,45,20,30
120,75,70,40,50,50,40,25,30
135,90,70,40,50,45,35,15,30
150,85,55,30,70,50,30,15,20
165,80,55,35,60,15,35,15,20
180,75,60,45,55,20,30,15,20
195,80,80,45,60,40,30,20,20
210,85,70,45,60,45,30,25,30
225,85,70,45,45,50,30,15,30
240,75,60,45,35,50,35,15,30
255,75,55,45,45,45,35,20,20
270,75,65,35,50,40,35,25,30
285,80,70,35,50,40,20,25,20
300,90,70,45,50,35,20,20,30
315,85,65,40,45,30,30,30,30
330,85,70,35,65,30,40,15,30
345,80,70,35,55,40,40,25,30
360,80,70,40,65,50,35,20,50
375,65,65,45,60,50,35,25,50
390,80,75,50,50,35,30,25,20
405,90,70,50,45,35,30,30,40
420,95,65,50,50,35,30,15,20
435,100,65,45,45,35,30,15,20
450,90,70,40,35,45,35,20,30
465,80,65,30,35,50,40,25,35
480,70,55,35,40,40,35,25,35
495,75,60,40,50,30,35,15,35
510,90,80,40,50,40,35,15,40
525,110,85,30,30,40,35,25,20
540,100,75,30,30,50,35,20,20
555,75,75,35,40,45,35,20,15
570,75,65,40,40,25,35,25,35
585,75,60,40,35,25,35,20,35
600,90,65,35,30,25,30,15,15
615,90,65,25,25,20,25,20,20
630,85,60,25,30,10,20,20,20
645,75,60,25,30,10,15,25,20
660,45,50,25,20,5,15,15,15
675,30,30,25,10,5,5,15,20
690,35,25,25,10,5,5,20,20
705,0,0,0,0,5,5,0,20
