時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,60,45,5,20,5,5,0,5
15,100,75,25,55,5,5,0,20
30,95,80,55,0,30,10,0,15
45,95,80,75,0,60,60,0,25
60,90,65,75,0,75,65,15,30
75,80,65,65,0,75,65,15,35
90,70,60,50,0,65,60,15,30
105,65,55,50,0,55,55,15,20
120,60,45,40,0,50,50,15,20
135,60,40,40,0,45,45,15,20
150,60,35,35,5,40,40,15,20
165,65,50,40,25,40,40,15,15
180,55,50,40,50,40,40,15,15
195,50,40,40,55,35,45,15,15
210,50,35,35,60,30,45,15,15
225,40,30,25,60,35,40,15,10
240,40,35,25,65,35,35,15,15
255,50,40,40,65,35,40,15,15
270,55,40,40,45,35,30,15,10
285,50,45,25,45,40,25,15,10
300,60,55,25,45,45,25,15,15
315,65,55,25,50,40,25,15,15
330,65,45,40,55,35,40,15,15
345,60,50,45,55,30,40,15,15
360,55,55,35,55,40,35,15,15
375,60,55,30,60,40,40,15,20
390,55,60,25,60,45,30,15,15
405,50,55,35,55,45,30,15,20
420,50,55,30,65,45,25,15,20
435,55,50,30,60,40,35,15,20
450,60,45,25,55,35,35,15,20
465,60,50,30,50,35,35,15,20
480,60,45,30,45,35,35,15,20
495,65,50,30,40,35,35,15,20
510,65,50,35,45,40,35,15,10
525,65,50,20,45,45,35,15,15
540,65,50,30,45,45,30,15,15
555,60,50,30,55,30,30,15,15
570,45,50,30,50,30,30,15,20
585,40,45,25,45,30,30,15,10
600,55,40,25,55,20,25,15,10
615,55,40,30,45,20,25,15,15
630,55,40,30,30,15,25,15,10
645,50,35,25,30,15,25,15,15
660,40,30,25,30,5,15,15,15
675,35,30,25,20,5,5,15,20
690,30,25,15,15,5,5,0,15
705,0,20,15,15,5,5,0,25
