時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,115,90,30,40,5,0,0,20
30,130,90,30,45,15,0,0,20
45,140,95,30,45,35,0,0,20
60,140,95,35,45,40,0,0,20
75,120,95,40,45,35,0,15,35
90,120,90,40,55,35,0,25,30
105,100,75,35,55,40,0,25,15
120,90,75,35,45,40,0,25,15
135,100,65,35,45,40,0,15,20
150,110,60,30,45,30,0,15,20
165,110,55,30,45,35,0,15,20
180,95,55,25,45,35,0,20,20
195,95,75,25,45,35,0,25,15
210,100,75,30,50,40,0,25,15
225,105,70,30,50,40,0,15,30
240,105,70,30,45,40,0,15,15
255,105,75,25,45,35,0,15,35
270,105,65,25,45,40,0,20,35
285,95,60,30,40,40,0,25,20
300,90,70,30,45,35,0,25,25
315,95,70,25,45,30,0,30,30
330,105,65,25,50,30,0,30,30
345,105,65,25,45,40,0,15,30
360,105,65,25,45,40,0,20,30
375,105,70,25,40,40,0,25,35
390,105,75,25,40,40,0,20,35
405,105,70,20,40,35,0,25,30
420,110,70,20,40,30,0,15,30
435,105,65,20,40,30,0,15,35
450,110,75,20,40,30,0,20,35
465,115,75,20,40,30,0,40,20
480,110,75,15,40,25,0,25,20
495,110,75,20,40,25,0,30,20
510,95,70,20,40,25,0,15,35
525,95,65,20,35,25,0,15,20
540,90,60,20,35,30,0,20,15
555,90,60,20,35,25,0,20,15
570,80,60,20,40,20,0,25,20
585,80,55,20,40,20,0,15,20
600,80,50,10,40,15,0,20,15
615,80,50,10,35,5,0,25,20
630,75,50,10,25,5,0,25,15
645,60,40,10,20,5,0,15,25
660,70,60,20,45,5,0,15,0
675,70,0,25,40,10,0,15,0
690,0,0,25,25,10,0,15,0
705,0,0,10,25,5,0,0,0
