時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,140,110,35,0,20,0,0,20
30,140,105,40,0,35,0,0,20
45,140,105,50,0,50,0,0,20
60,140,105,60,0,55,0,0,20
75,145,105,60,0,50,0,20,30
90,120,100,60,0,55,0,20,45
105,110,120,60,0,55,0,25,30
120,110,120,60,0,50,0,25,40
135,110,130,60,0,55,0,30,30
150,110,130,60,0,55,0,15,45
165,100,120,55,0,55,0,20,45
180,100,120,55,0,55,0,20,35
195,125,95,60,0,55,0,0,30
210,140,95,60,0,60,0,0,35
225,155,110,60,0,65,0,0,45
240,155,110,60,0,65,0,0,45
255,150,105,60,10,65,0,0,35
270,120,120,60,60,55,0,0,30
285,110,110,50,110,55,0,30,35
300,110,110,50,120,55,0,30,30
315,110,100,45,120,55,0,30,45
330,120,95,50,120,50,0,35,40
345,120,95,45,115,50,0,40,35
360,110,100,40,120,50,0,40,35
375,125,110,50,110,50,0,30,40
390,125,125,50,100,50,0,30,40
405,125,125,50,100,55,0,30,40
420,120,125,50,100,55,0,25,40
435,120,125,50,100,50,0,40,20
450,110,100,45,120,50,0,35,35
465,110,95,40,120,50,0,35,40
480,120,95,40,120,50,0,30,35
495,120,105,50,120,45,0,35,35
510,145,120,50,120,45,0,30,35
525,145,120,50,105,45,0,15,40
540,140,120,40,100,45,0,15,35
555,120,120,40,100,50,0,25,35
570,110,90,35,95,45,0,25,35
585,110,90,35,85,35,0,15,35
600,100,80,35,75,25,0,20,15
615,95,80,35,75,25,0,25,20
630,85,65,35,60,20,0,20,20
645,80,65,30,55,15,0,25,30
660,0,60,35,75,10,0,15,0
675,0,0,30,0,20,0,15,0
690,0,0,30,0,25,0,15,0
705,0,0,20,0,10,0,0,0
