時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,25,25,5,5,5,5,0,15
15,55,50,15,15,5,5,0,15
30,80,75,15,45,5,5,0,15
45,90,65,30,45,15,10,0,20
60,110,60,30,45,40,15,5,20
75,110,55,20,40,40,20,20,20
90,75,50,20,40,40,15,20,20
105,70,50,20,40,35,20,25,20
120,60,50,15,40,35,20,25,20
135,50,45,15,35,35,10,15,15
150,45,35,10,25,25,5,20,15
165,45,35,10,30,30,5,20,15
180,55,45,10,35,35,5,20,15
195,60,55,10,35,30,5,20,30
210,50,55,10,40,30,5,20,30
225,50,55,10,35,25,5,20,15
240,50,40,10,30,20,5,20,15
255,50,35,10,30,20,5,20,15
270,50,50,10,40,25,5,20,15
285,45,50,25,40,20,5,20,25
300,60,50,25,25,25,5,15,15
315,55,50,25,30,35,5,25,20
330,50,50,25,30,45,5,15,20
345,50,50,25,30,40,5,20,20
360,55,50,20,25,35,5,20,20
375,55,50,25,25,35,5,25,30
390,50,50,30,25,10,5,30,20
405,50,60,25,25,10,5,30,15
420,45,60,20,25,25,5,15,15
435,45,60,15,20,30,5,20,15
450,40,45,10,20,15,5,25,15
465,35,45,10,20,5,5,25,15
480,45,60,20,20,5,5,25,15
495,55,60,25,30,5,5,15,15
510,55,55,25,25,10,5,15,15
525,50,50,15,15,15,5,15,20
540,45,40,15,15,15,5,25,15
555,40,40,15,20,10,5,15,20
570,35,50,15,20,10,5,15,20
585,45,45,15,20,10,5,15,20
600,45,45,15,20,10,5,20,20
615,45,40,15,20,15,5,25,20
630,35,35,15,25,10,5,25,20
645,35,40,15,20,5,5,25,20
660,40,45,15,15,5,5,25,15
675,40,45,15,15,5,5,15,20
690,35,35,15,15,5,5,0,15
705,20,30,15,10,5,5,0,20
