時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,30,5,15,10,5,5,0,5
15,80,60,15,20,5,5,0,5
30,110,90,30,60,5,5,0,15
45,110,100,75,65,30,10,0,15
60,130,110,85,65,70,30,15,20
75,140,110,80,80,60,70,15,40
90,120,100,80,75,0,80,15,45
105,100,85,75,70,0,75,20,35
120,95,85,70,70,0,75,15,30
135,95,85,75,70,0,75,30,15
150,90,90,75,80,0,75,30,30
165,100,80,75,85,0,55,35,35
180,110,90,75,85,5,50,20,35
195,110,90,75,85,90,45,25,35
210,95,90,75,75,120,55,20,35
225,95,90,75,75,100,55,25,20
240,95,70,75,65,80,55,25,35
255,95,55,70,75,60,55,15,20
270,100,70,70,80,40,50,20,30
285,105,75,45,65,60,45,25,35
300,105,65,75,65,80,55,25,30
315,100,65,75,60,80,55,30,35
330,100,75,70,55,85,65,30,45
345,90,75,70,55,95,75,35,30
360,100,90,65,65,95,70,35,30
375,100,90,70,65,95,60,20,20
390,105,90,65,65,85,60,25,20
405,95,80,70,65,80,55,25,20
420,85,80,70,65,80,55,15,35
435,85,60,60,65,80,55,15,20
450,100,70,60,65,85,55,20,20
465,90,75,60,60,75,55,25,15
480,90,80,65,55,65,55,25,15
495,85,70,65,55,60,55,30,35
510,85,70,70,55,70,55,15,20
525,105,70,70,60,70,50,15,25
540,105,70,65,60,70,50,20,30
555,105,65,60,55,65,50,20,30
570,95,60,55,60,60,45,20,30
585,80,60,50,50,60,30,20,15
600,85,55,45,35,60,35,15,15
615,85,55,45,25,40,40,25,15
630,80,45,45,30,30,25,25,15
645,70,40,55,30,35,15,25,20
660,0,60,65,50,45,30,15,15
675,0,0,0,45,55,0,15,15
690,0,0,0,35,0,0,0,15
705,0,0,0,0,0,0,0,20
