時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,130,110,25,40,5,5,0,20
30,135,120,30,45,35,10,0,15
45,135,120,45,60,35,30,0,20
60,155,110,60,70,50,35,0,20
75,135,110,65,70,50,40,15,30
90,135,110,50,75,50,45,20,30
105,125,100,50,80,45,40,25,30
120,105,100,35,70,45,40,25,30
135,105,80,35,70,45,35,25,15
150,105,80,30,60,45,40,15,30
165,120,70,25,50,40,40,25,20
180,120,75,25,55,40,40,20,20
195,120,90,40,60,40,40,25,25
210,110,100,40,65,45,40,25,20
225,110,95,35,65,45,35,15,35
240,100,95,35,65,45,35,15,30
255,100,95,35,65,45,35,20,20
270,110,90,35,65,45,40,20,30
285,120,95,35,60,50,40,20,35
300,110,95,40,60,45,40,30,30
315,100,95,40,60,50,40,30,30
330,100,80,30,55,40,40,15,30
345,100,80,30,55,40,40,15,30
360,100,110,40,60,40,40,20,30
375,110,100,40,65,40,45,20,35
390,110,100,30,65,40,45,25,35
405,110,80,45,65,35,40,30,30
420,110,80,30,55,45,40,15,30
435,110,90,20,50,45,30,25,35
450,120,100,25,60,35,35,20,35
465,120,100,25,50,35,40,40,40
480,110,100,30,45,35,40,25,35
495,110,100,35,65,35,35,15,20
510,110,110,40,55,30,35,15,20
525,110,100,40,55,30,35,25,20
540,110,100,30,50,30,30,20,20
555,110,100,25,60,30,30,25,15
570,100,100,25,45,30,30,25,15
585,100,80,25,45,25,30,15,15
600,90,65,20,40,20,25,15,15
615,90,65,15,40,15,15,15,15
630,80,50,20,25,5,10,20,15
645,70,45,20,20,5,5,25,25
660,0,60,35,50,5,10,25,0
675,0,0,45,45,15,20,20,0
690,0,0,35,40,10,25,20,0
705,0,0,20,0,10,0,0,0
