時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,220,215,60,0,70,45,0,30
30,190,200,80,0,80,50,0,30
45,185,200,75,0,80,55,0,50
60,195,180,80,0,80,65,0,40
75,195,180,80,0,80,65,20,50
90,235,160,60,30,80,65,30,50
105,235,160,60,90,80,65,25,55
120,220,165,60,110,80,55,35,50
135,220,160,45,100,80,55,25,40
150,200,160,70,125,80,55,30,40
165,180,150,70,125,75,50,25,40
180,185,150,60,105,75,50,20,35
195,200,150,60,95,75,50,30,40
210,230,160,60,120,70,50,40,45
225,205,160,60,145,70,50,30,50
240,190,170,55,125,70,50,30,35
255,200,160,55,115,65,55,35,40
270,200,170,55,110,65,50,35,40
285,195,170,55,120,70,50,40,40
300,205,175,50,110,75,50,45,40
315,190,180,50,110,75,50,45,50
330,190,185,50,105,75,50,35,50
345,190,160,60,95,65,50,40,50
360,190,160,65,100,65,50,40,50
375,190,150,65,110,65,50,40,50
390,200,145,65,110,65,50,40,40
405,200,120,50,115,65,50,35,40
420,190,130,60,105,70,50,30,50
435,190,160,55,105,65,50,35,50
450,180,160,65,105,65,50,60,50
465,170,150,65,105,60,45,40,40
480,170,150,45,105,60,45,45,40
495,170,145,50,95,60,45,40,50
510,165,150,50,95,60,40,30,50
525,155,150,50,105,60,40,20,35
540,155,150,50,105,55,40,35,50
555,160,150,45,90,55,40,25,35
570,150,140,50,75,50,35,25,40
585,150,130,50,75,45,35,15,40
600,130,115,40,70,40,30,15,20
615,120,90,25,70,30,25,25,15
630,0,80,30,50,25,20,25,15
645,0,90,20,0,20,20,25,15
660,0,0,40,0,25,20,15,35
675,0,0,50,0,50,35,20,40
690,0,0,0,0,0,35,15,45
705,0,0,0,0,0,0,0,30
