時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,125,85,25,25,20,0,0,20
30,135,80,25,50,10,0,0,20
45,130,75,40,50,30,0,0,20
60,130,75,35,55,40,0,0,20
75,125,75,35,55,45,0,20,20
90,100,75,40,55,40,0,20,25
105,100,80,45,55,40,0,25,20
120,100,80,60,50,40,0,25,15
135,80,70,60,50,35,0,15,20
150,80,50,60,55,35,0,15,20
165,70,55,50,55,40,0,15,20
180,70,60,50,60,35,0,20,20
195,90,65,40,50,35,0,25,15
210,130,75,40,60,40,0,25,15
225,140,65,35,60,45,0,15,30
240,140,60,40,65,45,0,15,15
255,100,60,40,65,40,0,15,20
270,80,70,35,60,40,0,15,25
285,80,75,35,60,35,0,25,30
300,95,65,35,55,40,0,25,20
315,110,65,35,60,35,0,25,20
330,110,60,40,60,40,0,15,20
345,100,70,40,60,40,0,20,25
360,100,70,40,55,40,0,20,30
375,100,80,40,60,45,0,25,30
390,100,80,35,55,45,0,30,30
405,100,65,35,55,45,0,30,20
420,0,0,0,0,0,0,0,0
435,90,70,35,50,40,0,25,20
450,95,75,30,60,30,0,25,30
465,95,80,30,65,30,0,25,25
480,100,75,30,55,30,0,15,15
495,110,75,30,55,35,0,15,35
510,130,70,35,50,40,0,15,20
525,130,70,35,50,35,0,20,25
540,90,65,30,50,25,0,20,20
555,85,65,30,50,25,0,20,20
570,75,60,30,50,25,0,25,15
585,90,55,25,45,25,0,15,15
600,80,50,20,40,20,0,15,15
615,75,35,20,30,15,0,20,15
630,75,30,15,25,5,0,20,15
645,75,40,20,35,5,0,25,25
660,0,50,30,50,5,0,25,0
675,0,0,35,55,5,0,15,0
690,0,0,30,40,10,0,15,0
705,0,0,20,25,5,0,0,0
