時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,120,80,25,0,10,0,0,20
30,110,85,35,0,35,0,0,15
45,100,85,50,0,35,0,0,20
60,85,80,50,0,40,0,0,20
75,85,70,45,30,35,0,20,20
90,80,60,35,70,30,0,20,20
105,80,60,30,75,30,0,25,20
120,80,60,30,65,30,0,25,15
135,65,60,30,50,35,0,25,10
150,70,50,20,55,35,0,15,15
165,80,45,20,50,35,0,20,15
180,80,60,20,60,30,0,20,15
195,80,60,20,60,30,0,20,20
210,80,70,25,65,25,0,25,15
225,70,70,25,65,25,0,15,20
240,70,55,20,55,35,0,15,20
255,70,50,20,55,25,0,15,20
270,70,55,20,50,30,0,20,25
285,65,55,20,45,35,0,20,15
300,65,55,20,50,35,0,25,15
315,70,60,20,45,35,0,15,20
330,75,65,10,50,35,0,20,30
345,75,45,10,50,30,0,15,20
360,70,60,20,45,30,0,20,20
375,70,70,20,45,30,0,25,25
390,70,65,20,50,30,0,25,30
405,65,65,15,50,30,0,15,30
420,65,60,10,50,25,0,15,20
435,75,50,10,45,20,0,25,20
450,85,55,10,50,20,0,25,20
465,75,65,10,45,20,0,25,20
480,60,65,20,45,20,0,25,20
495,55,60,25,40,20,0,15,20
510,65,55,20,35,10,0,15,15
525,60,50,20,35,10,0,25,15
540,60,50,10,40,15,0,25,20
555,60,55,15,40,15,0,25,20
570,60,55,15,40,15,0,25,20
585,55,50,15,35,10,0,15,20
600,45,40,15,35,5,0,15,20
615,50,30,10,30,5,0,15,20
630,35,25,10,20,5,0,20,20
645,40,30,10,15,5,0,15,15
660,50,40,20,25,5,0,25,0
675,45,45,20,40,5,0,25,0
690,0,0,20,25,5,0,20,0
705,0,0,20,20,5,0,0,0
