時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,100,5,35,5,5,0,15
15,140,130,30,0,10,5,0,15
30,180,160,60,0,85,40,0,25
45,195,170,65,0,90,90,0,45
60,200,170,85,0,85,90,15,60
75,210,165,90,0,140,90,15,60
90,190,165,105,0,150,85,20,60
105,190,165,105,20,150,85,30,65
120,180,150,95,120,130,75,40,50
135,165,140,75,100,125,65,30,20
150,140,120,70,90,120,55,30,35
165,130,120,60,90,90,55,35,35
180,135,110,55,85,70,60,35,40
195,135,105,45,90,65,60,40,35
210,130,100,45,90,90,60,40,35
225,130,90,65,90,100,60,30,40
240,130,80,55,80,100,60,30,45
255,130,85,45,80,120,60,35,30
270,130,95,45,85,120,55,35,45
285,130,100,40,90,110,55,20,45
300,120,110,45,90,105,55,25,45
315,110,120,50,100,90,55,25,35
330,125,150,40,100,85,55,30,50
345,125,150,40,95,90,60,35,50
360,125,140,55,95,85,70,35,50
375,130,170,60,90,85,70,35,50
390,130,155,60,95,85,60,45,35
405,130,155,45,100,85,65,40,45
420,130,135,55,95,85,65,40,45
435,130,135,55,90,85,65,45,45
450,130,120,40,80,90,55,35,45
465,140,100,40,95,90,60,35,45
480,140,90,45,95,90,60,40,60
495,140,110,45,95,90,60,40,50
510,130,110,45,90,90,70,30,50
525,120,130,35,85,90,60,35,50
540,115,110,40,80,90,55,35,50
555,110,105,40,80,75,50,25,35
570,120,100,45,80,70,50,25,30
585,120,100,35,65,60,45,35,35
600,110,130,25,60,55,50,20,30
615,90,120,20,55,45,45,20,15
630,85,120,20,50,35,30,20,15
645,0,0,20,50,30,20,25,20
660,0,0,45,0,0,45,25,30
675,0,0,40,0,0,50,15,35
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,25
