時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,130,90,25,45,5,0,0,20
30,140,120,30,50,15,0,0,20
45,150,115,45,50,30,0,0,20
60,140,100,50,60,35,0,0,20
75,140,85,35,55,45,0,15,25
90,105,85,35,55,40,0,15,35
105,110,75,40,60,40,0,25,20
120,110,75,40,55,40,0,15,20
135,100,75,35,55,40,0,15,20
150,100,65,35,50,40,0,15,30
165,85,65,35,50,40,0,25,20
180,90,65,30,50,40,0,20,15
195,110,70,35,50,40,0,15,35
210,130,110,45,60,40,0,25,35
225,130,110,45,65,40,0,20,30
240,0,110,45,65,45,0,15,35
255,0,100,25,65,45,0,25,30
270,0,100,25,60,45,0,20,30
285,0,95,35,50,40,0,20,50
300,0,90,35,55,40,0,25,30
315,0,90,40,55,45,0,35,35
330,0,90,40,60,45,0,25,35
345,0,90,40,60,45,0,25,40
360,0,90,40,60,45,0,35,40
375,0,90,30,60,40,0,35,45
390,0,110,30,60,40,0,25,40
405,0,110,30,60,40,0,30,40
420,0,110,25,60,40,0,30,30
435,0,110,25,70,35,0,30,30
450,0,120,25,70,35,0,30,40
465,0,100,30,70,30,0,30,45
480,0,100,40,65,35,0,30,40
495,0,100,40,50,35,0,30,45
510,0,100,40,50,35,0,35,30
525,0,95,35,50,35,0,35,20
540,90,90,35,50,30,0,20,35
555,130,90,35,45,25,0,25,20
570,0,85,20,45,30,0,25,35
585,0,90,20,45,25,0,15,30
600,0,85,20,40,15,0,25,15
615,0,70,20,40,5,0,15,15
630,0,60,20,35,5,0,20,20
645,0,55,20,25,5,0,25,15
660,0,65,30,45,5,0,15,0
675,0,65,35,35,5,0,15,0
690,0,0,20,30,10,0,15,0
705,0,0,15,25,5,0,0,0
