時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,130,100,60,55,10,0,0,15
30,155,100,65,65,30,0,0,15
45,150,100,60,70,50,0,0,20
60,150,105,60,75,65,0,0,20
75,200,105,70,75,60,0,20,30
90,220,105,85,80,65,0,20,35
105,120,110,85,85,65,0,20,40
120,100,110,90,90,60,0,25,30
135,125,110,65,85,60,0,25,30
150,140,110,75,85,60,0,15,45
165,160,115,75,85,60,0,20,30
180,160,100,70,85,60,0,25,35
195,145,120,75,85,55,0,25,20
210,145,110,80,85,60,0,25,30
225,105,95,70,85,60,0,30,50
240,120,90,90,80,75,0,35,45
255,120,110,90,80,75,0,35,40
270,125,110,95,90,70,0,35,35
285,125,95,90,90,70,0,30,35
300,125,95,90,85,65,0,30,40
315,110,95,80,80,60,0,30,40
330,110,95,75,85,60,0,30,40
345,110,105,75,80,60,0,40,40
360,120,105,70,80,60,0,20,40
375,160,105,70,80,55,0,25,40
390,160,110,70,75,45,0,25,45
405,150,110,70,80,50,0,30,35
420,115,110,45,75,55,0,30,35
435,125,100,65,75,60,0,15,40
450,130,110,65,85,55,0,20,35
465,130,100,65,80,50,0,20,40
480,140,110,65,80,50,0,25,20
495,140,110,60,70,45,0,15,45
510,130,110,60,70,45,0,15,40
525,130,110,60,75,45,0,20,35
540,130,105,60,75,45,0,20,40
555,130,100,60,70,45,0,25,35
570,130,95,55,65,40,0,25,35
585,120,90,55,60,35,0,15,20
600,105,90,40,60,30,0,15,20
615,105,80,40,75,25,0,15,20
630,0,80,40,75,15,0,15,15
645,0,80,40,50,10,0,15,25
660,0,0,50,55,15,0,15,0
675,0,0,50,0,30,0,20,0
690,0,0,0,0,0,0,20,0
705,0,0,0,0,0,0,0,0
