時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,30,20,5,5,5,5,0,10
15,60,70,15,35,5,5,0,15
30,90,75,40,40,5,5,0,10
45,90,65,55,50,45,20,0,10
60,95,60,55,50,60,50,15,15
75,90,50,40,55,55,50,15,20
90,85,50,40,50,40,45,20,20
105,75,55,35,50,35,45,20,20
120,65,60,45,45,40,40,25,20
135,65,60,45,45,35,40,15,15
150,70,45,40,45,30,25,15,20
165,70,40,45,50,25,35,15,20
180,55,45,40,45,40,40,20,15
195,70,55,35,50,45,40,25,25
210,70,40,35,45,45,40,25,15
225,70,45,35,40,40,40,15,30
240,70,45,40,35,40,35,15,15
255,50,40,35,45,40,35,15,20
270,50,45,35,45,40,40,20,15
285,70,45,35,45,40,40,25,15
300,75,45,35,40,35,35,20,15
315,60,50,35,35,35,25,25,20
330,70,55,45,50,20,40,15,20
345,65,50,45,45,40,35,15,20
360,65,55,45,35,45,35,15,20
375,65,50,45,40,35,40,25,20
390,65,45,40,40,35,45,25,20
405,70,45,35,35,35,45,25,20
420,75,45,40,35,35,45,15,30
435,75,50,40,40,35,40,15,15
450,50,50,35,40,35,30,20,15
465,65,65,40,45,35,20,20,20
480,65,65,40,45,35,25,25,30
495,70,60,35,35,40,20,15,15
510,65,45,30,35,40,25,15,20
525,65,40,30,40,35,25,15,20
540,60,40,30,35,25,20,20,15
555,55,40,30,25,25,25,20,15
570,55,55,35,30,25,30,20,20
585,60,55,35,30,25,20,25,20
600,60,50,35,30,25,20,15,15
615,55,45,35,30,15,20,15,15
630,55,50,35,40,10,20,15,15
645,55,45,35,30,15,15,20,15
660,55,45,35,25,15,10,25,15
675,55,45,35,25,10,10,15,15
690,0,40,35,15,5,5,0,15
705,0,35,0,15,5,5,0,15
