時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,150,140,70,15,20,0,0,60
30,150,140,50,65,25,0,0,20
45,140,120,40,80,35,0,0,20
60,140,100,40,85,50,0,0,30
75,145,100,55,85,60,0,15,30
90,140,130,55,85,55,0,25,45
105,130,120,65,85,50,0,25,50
120,130,130,80,95,45,0,30,40
135,130,110,70,100,60,0,30,35
150,100,115,55,100,60,0,15,45
165,95,115,55,95,60,0,20,35
180,120,110,45,95,60,0,20,35
195,160,110,50,90,60,0,20,35
210,165,110,60,90,60,0,35,50
225,160,110,65,80,65,0,45,40
240,170,120,65,85,70,0,40,40
255,165,120,60,95,70,0,40,40
270,155,120,55,95,65,0,35,0
285,150,120,65,95,65,0,40,0
300,150,120,60,95,65,0,45,0
315,135,120,60,95,65,0,45,0
330,130,120,60,85,65,0,50,20
345,140,120,65,85,65,0,35,40
360,140,140,60,0,75,0,55,40
375,150,160,60,0,70,0,40,50
390,150,150,65,0,70,0,45,50
405,150,140,65,0,70,0,45,50
420,150,140,60,0,70,0,50,55
435,160,140,50,0,65,0,35,40
450,160,140,60,0,0,0,40,55
465,140,120,70,0,0,0,40,55
480,140,120,70,70,0,0,30,50
495,130,120,60,120,0,0,35,35
510,130,120,55,120,0,0,40,40
525,140,120,60,120,0,0,40,45
540,140,125,45,110,0,0,25,45
555,130,125,50,90,0,0,20,50
570,130,120,55,90,20,0,25,45
585,115,120,45,90,40,0,30,35
600,115,110,35,100,50,0,20,35
615,115,100,25,80,50,0,20,20
630,115,70,15,70,45,0,20,25
645,0,0,40,75,45,0,25,15
660,0,0,40,65,45,0,25,0
675,0,0,30,65,40,0,15,0
690,0,0,15,0,30,0,20,0
705,0,0,0,0,20,0,0,0
