時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,150,130,45,50,15,10,0,20
30,160,110,45,50,35,15,0,20
45,170,100,45,60,45,25,0,20
60,160,100,50,65,45,35,0,20
75,135,100,35,65,50,45,20,30
90,120,100,35,65,45,40,20,25
105,110,95,40,60,45,40,20,15
120,100,90,45,55,45,40,15,15
135,95,75,45,55,45,35,20,15
150,100,65,30,50,40,35,15,15
165,100,80,30,45,40,40,20,20
180,105,80,25,45,40,0,15,20
195,100,80,25,55,40,0,25,20
210,115,90,45,60,45,0,25,15
225,120,90,45,55,45,0,25,20
240,120,90,35,50,45,5,20,20
255,120,80,35,55,45,20,20,35
270,115,85,35,55,35,40,15,30
285,115,90,30,60,35,35,20,30
300,110,95,25,60,45,40,25,30
315,110,95,20,60,45,40,25,20
330,110,95,25,45,45,40,15,20
345,100,90,25,45,40,40,25,20
360,100,95,30,50,40,40,20,30
375,110,90,30,50,35,35,30,30
390,110,85,25,50,35,40,25,30
405,105,80,25,50,40,40,15,20
420,105,80,25,45,40,40,15,35
435,105,80,15,45,40,35,20,20
450,115,110,15,45,40,35,20,20
465,120,110,15,50,25,35,40,30
480,120,90,30,35,25,35,30,25
495,110,90,30,45,30,30,30,30
510,105,85,30,45,30,30,15,30
525,105,85,30,40,30,30,15,20
540,105,90,15,40,30,30,15,20
555,100,90,15,35,25,30,15,20
570,90,75,20,35,20,25,15,15
585,90,60,20,25,15,25,15,15
600,85,50,15,25,10,25,15,15
615,85,45,15,25,5,15,15,15
630,70,40,10,20,5,10,25,15
645,65,45,10,15,5,10,25,20
660,0,65,10,35,5,5,20,0
675,0,0,35,40,15,15,15,0
690,0,0,25,30,5,15,20,0
705,0,0,20,15,5,0,0,0
