時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,80,70,20,30,5,10,0,15
30,90,70,25,45,5,15,0,20
45,100,60,25,45,15,15,0,15
60,110,55,30,45,35,20,0,20
75,100,55,30,40,30,30,15,20
90,80,55,30,40,30,35,15,15
105,70,50,25,40,30,30,20,20
120,65,50,25,40,35,30,25,15
135,60,45,20,40,30,30,15,15
150,65,40,15,40,35,30,15,15
165,70,45,15,40,35,25,20,20
180,70,50,20,35,30,25,20,20
195,70,50,25,0,30,25,25,20
210,70,60,25,0,25,30,20,15
225,70,50,25,0,30,30,20,30
240,70,45,20,0,40,30,20,20
255,60,45,20,15,35,35,20,20
270,50,55,20,30,35,35,20,20
285,70,55,20,40,35,30,25,20
300,75,60,10,50,35,30,15,20
315,70,50,15,50,30,30,15,30
330,60,40,15,45,30,30,20,15
345,65,50,20,45,25,25,20,15
360,65,65,20,45,25,25,20,20
375,65,65,20,45,25,25,25,20
390,60,60,20,45,30,25,25,20
405,65,60,15,45,25,25,15,20
420,65,60,20,45,20,25,15,20
435,70,55,20,50,15,25,15,15
450,75,60,20,55,20,20,20,35
465,65,60,15,55,20,25,40,15
480,65,60,15,45,20,25,25,15
495,70,60,20,35,20,25,15,20
510,70,65,15,45,20,20,15,20
525,65,65,15,50,25,20,15,15
540,70,60,15,45,30,20,20,20
555,70,55,10,45,20,25,25,15
570,65,55,15,45,15,20,25,15
585,55,55,15,40,15,15,15,15
600,55,50,10,25,10,10,15,15
615,45,45,10,20,5,10,25,15
630,45,45,10,20,5,5,20,15
645,40,45,10,15,5,5,20,15
660,60,60,20,25,5,5,20,0
675,60,0,20,35,5,5,20,0
690,0,0,15,35,5,15,20,0
705,0,0,15,35,5,10,0,0
