時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,20,20,5,0,5,5,0,10
15,110,70,5,5,5,5,0,15
30,130,90,15,40,5,5,0,10
45,130,100,50,65,35,20,0,15
60,150,110,60,70,55,40,5,15
75,130,85,55,70,55,55,15,30
90,110,75,45,60,55,55,20,35
105,95,70,40,65,60,55,25,35
120,90,60,35,60,55,50,25,35
135,80,55,30,50,55,40,25,30
150,90,50,30,50,55,40,15,20
165,100,60,35,55,45,35,15,20
180,105,65,35,60,40,35,25,20
195,110,65,40,50,45,40,20,30
210,95,60,30,50,55,45,15,20
225,85,65,30,55,65,40,15,15
240,100,60,30,55,65,40,15,30
255,100,65,30,50,65,45,15,20
270,90,70,25,50,45,45,20,30
285,90,65,25,50,40,40,25,15
300,100,70,25,50,40,35,25,20
315,95,65,30,50,40,30,15,20
330,90,70,30,55,55,35,30,35
345,90,75,25,55,60,40,20,30
360,90,70,25,55,65,50,35,35
375,95,70,25,50,50,45,25,30
390,95,70,25,50,40,45,30,20
405,90,70,20,55,40,50,15,20
420,85,60,25,50,45,40,15,30
435,85,60,20,40,45,40,20,20
450,95,65,20,55,55,40,20,15
465,100,65,15,55,50,50,25,15
480,100,75,20,50,50,50,25,20
495,100,70,20,45,40,50,15,35
510,95,75,45,45,45,50,15,15
525,95,70,45,45,40,50,30,15
540,95,60,40,45,45,40,25,15
555,90,55,40,45,40,40,25,20
570,90,55,20,40,35,40,25,20
585,85,55,15,40,35,40,20,20
600,80,50,15,30,35,35,15,20
615,80,50,15,30,25,35,20,20
630,70,40,10,25,10,25,20,20
645,60,50,10,30,20,10,25,20
660,0,0,20,40,25,30,15,20
675,0,0,30,40,30,35,15,20
690,0,0,25,30,15,35,0,20
705,0,0,15,0,5,0,0,15
