時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,120,15,20,5,5,0,5
15,150,160,30,80,5,5,0,15
30,170,160,55,80,50,10,0,10
45,180,160,45,85,60,50,0,10
60,175,155,60,95,75,80,5,60
75,165,140,65,95,85,65,25,50
90,160,140,60,90,90,60,15,35
105,150,110,50,90,110,60,20,35
120,140,105,40,95,110,55,30,35
135,130,90,40,80,95,55,15,35
150,120,85,40,70,95,45,15,35
165,110,90,35,65,95,45,15,30
180,115,90,45,70,85,40,20,30
195,115,95,55,70,70,45,25,30
210,105,80,40,75,70,50,25,30
225,115,90,35,75,70,55,30,25
240,115,100,40,75,70,55,30,30
255,120,110,40,70,75,50,35,30
270,110,90,50,70,80,50,20,35
285,110,90,55,70,85,45,20,30
300,110,90,50,75,90,45,30,35
315,110,90,35,75,95,50,30,20
330,120,90,40,80,75,55,30,35
345,120,110,40,70,75,55,40,50
360,120,110,35,65,90,60,35,35
375,120,110,30,70,90,55,40,35
390,120,110,40,70,90,55,40,35
405,125,110,30,75,90,55,50,55
420,125,105,40,75,85,60,30,45
435,120,100,40,75,80,55,35,30
450,130,105,35,75,60,55,35,30
465,130,100,35,75,55,50,40,40
480,120,100,30,65,70,50,30,45
495,110,100,30,65,75,50,35,45
510,110,100,35,60,95,50,30,35
525,110,100,35,60,95,50,30,45
540,110,100,30,60,0,50,30,45
555,110,100,30,60,0,55,25,35
570,110,90,30,60,0,55,30,35
585,110,90,25,55,0,55,20,35
600,100,80,20,55,0,45,15,20
615,85,65,15,40,0,45,15,20
630,80,65,15,35,0,25,20,15
645,80,65,15,40,15,25,25,20
660,0,70,35,50,0,20,25,25
675,0,60,35,45,0,40,15,15
690,0,0,20,35,0,30,0,15
705,0,0,15,25,0,0,0,15
