時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,50,25,5,5,5,5,0,10
15,90,90,5,15,10,5,0,20
30,115,150,30,70,10,5,0,20
45,130,145,40,85,30,20,0,20
60,145,145,65,90,70,55,15,35
75,150,120,65,85,75,60,20,55
90,150,100,65,85,100,60,20,45
105,140,90,50,85,100,55,25,40
120,140,95,40,85,100,55,25,35
135,120,95,35,70,100,50,15,15
150,95,100,35,65,85,40,30,30
165,95,80,40,60,65,40,35,35
180,95,70,35,60,65,45,35,30
195,125,85,40,65,60,45,30,35
210,125,100,35,70,60,50,25,15
225,115,100,35,65,55,50,15,35
240,110,110,35,65,60,45,30,35
255,100,85,40,65,60,40,25,40
270,105,85,40,65,75,45,20,35
285,110,85,40,60,85,40,20,40
300,120,85,30,60,75,45,25,45
315,120,100,25,60,70,45,30,35
330,120,100,35,0,65,45,30,30
345,120,100,35,0,65,55,30,35
360,120,90,40,0,80,60,40,30
375,115,90,35,0,90,60,40,50
390,120,105,30,0,90,60,40,50
405,130,105,35,0,90,70,45,35
420,130,105,35,0,90,70,50,50
435,130,105,40,0,80,65,50,35
450,130,90,45,0,75,70,40,45
465,130,90,45,0,65,65,60,40
480,130,100,55,0,65,55,30,50
495,125,120,55,0,65,55,30,60
510,125,120,50,0,75,65,30,45
525,125,110,40,0,75,60,40,30
540,115,110,30,0,70,50,40,35
555,115,110,30,0,65,50,35,45
570,115,100,35,0,65,45,45,45
585,115,85,35,50,50,45,25,30
600,95,70,25,75,45,55,30,15
615,85,70,20,70,40,45,20,15
630,80,65,15,65,25,45,20,20
645,75,60,15,55,25,30,25,20
660,0,70,15,0,30,15,25,20
675,0,0,35,0,40,40,15,20
690,0,0,25,0,0,40,0,20
705,0,0,0,0,0,40,0,15
