時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,160,140,30,50,10,0,0,20
30,170,150,80,60,30,0,0,15
45,180,150,90,65,45,0,0,20
60,180,150,100,80,55,0,0,20
75,170,130,110,90,55,0,15,20
90,150,130,110,90,55,0,15,20
105,145,120,100,90,60,0,20,30
120,160,150,80,90,60,0,25,30
135,160,140,50,90,60,0,30,30
150,150,135,40,85,60,0,30,30
165,145,135,50,85,55,0,15,35
180,145,120,70,85,55,0,20,35
195,140,120,75,85,55,0,20,35
210,140,110,75,95,55,0,25,35
225,0,0,0,0,0,0,0,0
240,145,90,55,95,55,0,35,35
255,145,100,55,95,55,0,20,35
270,145,110,50,90,55,0,20,35
285,135,120,50,85,55,0,25,35
300,130,110,70,80,60,0,20,35
315,125,110,70,85,60,0,25,45
330,120,105,70,90,60,0,30,35
345,120,105,60,90,60,0,30,45
360,125,105,75,90,60,0,35,45
375,160,100,75,90,60,0,25,45
390,160,100,90,90,60,0,25,40
405,160,100,90,90,60,0,30,30
420,180,120,80,95,60,0,35,45
435,165,130,65,95,55,0,35,35
450,165,125,65,95,50,0,40,45
465,150,120,65,95,55,0,40,45
480,130,120,55,90,55,0,35,30
495,130,110,55,85,55,0,30,45
510,140,115,65,85,50,0,30,45
525,150,115,65,90,50,0,20,35
540,150,105,60,90,50,0,20,35
555,150,100,60,80,45,0,20,40
570,140,100,55,75,40,0,25,40
585,130,90,50,65,40,0,15,20
600,130,95,45,60,35,0,15,20
615,120,95,40,50,35,0,20,15
630,120,95,40,45,25,0,20,15
645,0,75,45,60,20,0,15,15
660,0,0,55,65,30,0,15,20
675,0,0,60,0,45,0,25,30
690,0,0,0,0,0,0,20,30
705,0,0,0,0,0,0,0,20
