時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,110,75,10,45,10,0,0,20
30,100,75,20,50,20,0,0,20
45,95,75,40,45,30,0,0,20
60,120,80,50,50,35,0,0,20
75,120,80,50,55,35,0,15,20
90,105,70,45,55,45,0,15,20
105,95,65,40,55,45,0,25,15
120,95,65,35,55,40,0,15,20
135,95,60,30,50,40,0,20,15
150,95,55,35,45,35,0,15,25
165,95,50,35,40,35,0,15,25
180,0,60,35,0,35,0,20,15
195,0,70,35,0,35,0,25,20
210,50,75,40,0,45,0,15,15
225,110,70,40,0,50,0,15,35
240,120,65,45,0,50,0,15,30
255,110,60,40,0,50,0,15,30
270,85,70,40,0,50,0,15,30
285,90,70,40,10,50,0,30,35
300,100,70,30,60,45,0,25,40
315,90,70,30,50,45,0,15,35
330,120,65,35,65,40,0,15,20
345,120,65,35,70,35,0,15,30
360,125,70,30,65,40,0,20,20
375,110,70,30,75,40,0,25,35
390,105,65,20,80,35,0,25,15
405,95,60,25,75,35,0,15,15
420,85,60,25,65,35,0,15,20
435,75,60,25,55,30,0,15,20
450,85,65,20,65,30,0,20,20
465,90,65,20,70,30,0,25,15
480,90,60,25,75,25,0,15,15
495,110,55,30,60,25,0,15,35
510,115,60,20,60,30,0,15,20
525,105,60,20,60,35,0,15,20
540,85,65,20,60,30,0,20,20
555,80,65,25,55,25,0,25,15
570,70,65,20,55,20,0,25,15
585,75,60,15,50,30,0,25,15
600,80,60,15,45,30,0,15,15
615,75,60,15,35,20,0,15,15
630,65,50,10,30,10,0,20,15
645,60,40,10,35,5,0,25,30
660,0,45,20,50,5,0,25,0
675,0,55,25,55,10,0,15,0
690,0,0,25,0,15,0,15,0
705,0,0,0,0,5,0,0,0
