時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,40,5,5,0,5,5,0,15
15,65,35,10,0,5,5,0,20
30,80,70,60,5,30,5,0,20
45,90,55,50,55,35,5,0,20
60,100,45,45,55,35,25,25,20
75,110,45,45,45,45,35,15,20
90,90,45,40,45,45,40,25,20
105,80,55,45,50,45,55,25,15
120,65,45,40,50,30,50,25,15
135,60,50,40,50,15,45,25,15
150,55,35,35,45,20,20,25,10
165,65,35,35,40,40,20,15,10
180,65,55,45,45,40,25,15,15
195,55,50,45,45,40,15,25,15
210,55,45,35,45,35,20,20,15
225,60,45,30,45,30,35,20,15
240,65,50,30,45,30,35,20,15
255,50,40,30,40,35,30,20,20
270,55,50,40,40,40,20,20,15
285,70,50,50,40,35,15,20,20
300,65,50,40,40,30,15,25,20
315,45,40,40,45,25,5,20,20
330,45,40,40,45,35,5,15,15
345,55,40,40,40,45,5,20,15
360,60,50,40,40,45,5,25,10
375,60,65,35,40,40,5,25,10
390,60,55,35,40,35,15,25,10
405,50,40,35,40,30,20,25,10
420,45,40,30,35,20,20,15,10
435,50,40,30,30,10,30,20,10
450,45,40,30,35,10,35,20,10
465,40,40,25,30,20,25,25,20
480,50,45,35,30,15,25,20,20
495,50,50,30,30,30,30,20,20
510,45,50,30,25,30,30,25,20
525,45,40,25,35,20,20,25,15
540,45,45,25,35,15,25,20,15
555,40,40,25,35,15,25,20,15
570,35,35,25,30,15,20,20,15
585,35,35,25,30,15,15,15,20
600,40,35,25,20,5,15,20,20
615,35,30,15,15,5,15,20,15
630,30,30,10,15,5,5,20,15
645,30,25,15,15,5,0,20,15
660,45,60,35,30,5,0,20,20
675,45,40,35,25,5,0,20,20
690,35,35,25,20,5,0,15,15
705,25,25,15,15,5,0,0,20
