時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,220,160,50,85,40,25,0,30
30,220,165,50,90,55,40,0,35
45,210,160,55,90,65,50,0,45
60,200,140,60,95,65,55,0,35
75,200,140,60,95,65,50,15,40
90,180,130,60,105,60,50,15,35
105,180,115,50,100,75,45,25,40
120,150,115,55,95,75,50,25,30
135,150,100,50,95,75,50,25,35
150,150,95,50,90,60,50,30,35
165,180,110,50,90,50,50,15,40
180,170,120,45,85,55,45,20,40
195,160,130,45,85,55,40,20,20
210,150,120,40,90,55,40,25,20
225,150,120,40,90,55,45,30,40
240,140,120,40,95,50,50,30,40
255,140,120,45,85,50,50,35,40
270,140,120,40,70,60,45,25,40
285,140,120,40,80,55,45,35,40
300,150,100,40,85,55,45,25,40
315,160,100,40,85,55,45,30,50
330,160,120,40,90,55,50,30,35
345,160,130,45,90,55,50,35,35
360,160,115,45,75,55,50,40,35
375,160,115,40,75,55,45,25,50
390,160,115,40,75,55,45,40,40
405,180,125,45,75,55,45,30,35
420,160,135,45,80,50,45,30,45
435,160,140,40,80,50,40,35,40
450,160,140,40,65,45,40,50,40
465,160,140,40,60,45,45,45,40
480,160,140,40,75,50,45,45,40
495,155,145,40,70,45,45,30,45
510,150,145,40,65,40,45,35,40
525,150,150,35,65,40,40,30,35
540,0,0,0,0,0,0,0,0
555,150,130,45,65,40,45,30,40
570,130,115,40,0,40,40,30,40
585,125,100,30,0,35,35,40,40
600,120,95,40,0,35,40,15,20
615,115,90,45,0,45,45,20,20
630,0,90,45,0,40,35,20,35
645,0,0,45,50,40,25,20,35
660,0,0,45,40,30,30,25,35
675,0,0,40,55,25,30,15,20
690,0,0,0,0,15,20,25,20
705,0,0,0,0,10,15,0,25
