時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,90,50,15,20,5,5,0,20
30,75,40,15,30,15,10,0,15
45,70,40,15,30,25,10,0,15
60,65,65,15,30,25,5,0,20
75,65,65,15,30,20,20,15,15
90,65,50,25,40,20,15,20,15
105,60,50,25,40,20,20,25,15
120,60,40,20,40,20,25,25,20
135,55,40,10,35,20,30,15,20
150,55,45,10,30,20,20,15,20
165,45,45,10,35,20,20,20,15
180,45,40,10,35,20,20,20,20
195,50,40,15,30,20,25,15,20
210,60,45,25,25,10,25,25,15
225,65,45,20,25,15,25,25,25
240,65,45,20,25,5,25,15,15
255,55,40,10,35,10,25,15,15
270,40,45,15,40,15,25,20,15
285,55,50,15,30,15,25,25,20
300,50,45,20,30,20,20,25,20
315,50,40,20,25,20,30,15,20
330,50,40,15,25,15,25,15,15
345,50,40,15,25,15,25,15,15
360,45,50,15,25,15,20,20,15
375,50,50,20,25,20,20,25,25
390,45,45,15,25,20,20,30,15
405,40,40,15,20,20,20,15,20
420,50,40,15,20,5,20,25,20
435,50,40,15,20,5,15,15,20
450,55,45,15,25,5,15,20,15
465,50,45,15,15,5,20,40,15
480,45,45,15,15,5,15,25,15
495,50,45,15,20,5,15,25,15
510,45,45,15,30,5,20,20,15
525,45,40,15,30,5,20,20,15
540,60,40,15,25,5,10,20,20
555,45,40,15,20,5,15,25,20
570,45,50,15,20,5,15,25,20
585,45,50,20,25,5,10,15,15
600,35,35,20,25,5,10,15,20
615,35,25,20,15,5,5,15,15
630,25,20,15,15,5,5,20,15
645,35,20,10,5,5,5,25,15
660,0,0,0,0,0,0,0,0
675,40,45,30,25,5,5,15,0
690,40,35,15,20,10,5,20,0
705,0,0,15,15,0,5,0,0
