時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,5,10,5,0,5,5,0,5
15,60,25,15,0,5,5,0,20
30,100,90,30,0,20,5,0,20
45,110,85,70,0,70,30,0,20
60,120,95,75,0,75,60,5,15
75,135,100,80,0,90,60,15,20
90,125,100,90,60,90,55,15,35
105,110,80,80,70,85,55,25,35
120,95,75,90,80,70,55,25,0
135,85,70,85,70,60,45,25,0
150,85,60,80,70,45,50,15,20
165,85,60,70,75,45,50,15,20
180,80,50,55,75,60,55,20,15
195,90,55,50,70,65,45,20,15
210,90,60,60,70,70,45,25,15
225,90,65,60,75,75,45,25,15
240,95,60,60,75,75,50,15,15
255,95,55,60,75,65,40,15,15
270,75,55,50,75,55,45,15,15
285,75,55,60,75,45,60,20,20
300,80,60,50,75,45,55,25,20
315,80,55,45,70,75,50,25,20
330,80,60,45,70,75,50,25,20
345,75,75,75,75,70,50,20,20
360,85,75,65,85,65,65,15,20
375,85,80,80,90,70,70,20,20
390,95,80,85,90,70,55,15,15
405,95,75,85,90,65,55,30,20
420,90,65,75,85,60,55,15,25
435,90,65,80,80,60,60,15,30
450,100,65,70,80,65,60,20,15
465,105,70,70,75,65,60,20,15
480,105,70,60,75,65,60,25,15
495,90,65,70,80,65,60,15,20
510,90,70,75,85,65,60,15,20
525,90,70,75,85,65,55,20,20
540,105,70,70,80,55,50,25,20
555,105,60,70,80,50,55,20,15
570,105,60,70,75,40,50,20,20
585,90,60,70,55,45,50,20,15
600,90,60,55,60,45,40,20,15
615,85,60,50,55,30,35,20,20
630,75,55,65,60,30,35,20,15
645,70,50,70,55,35,35,20,15
660,60,45,55,45,35,30,20,15
675,0,45,50,40,35,30,20,15
690,0,0,0,30,20,20,0,20
705,0,0,0,0,0,0,0,15
