時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,125,100,10,35,5,5,0,5
15,135,120,30,65,10,0,0,20
30,150,105,55,80,60,0,0,15
45,145,105,45,80,90,40,0,20
60,130,85,35,75,80,55,25,35
75,120,85,45,80,75,55,10,35
90,95,85,45,70,70,55,15,30
105,85,70,45,65,50,55,20,40
120,75,70,40,65,50,50,25,35
135,90,70,30,55,50,40,15,35
150,100,65,25,50,45,40,25,15
165,85,75,20,50,35,45,15,15
180,75,75,30,45,55,45,20,15
195,85,75,35,55,50,40,15,15
210,85,65,35,55,50,40,25,15
225,85,60,35,55,45,40,20,35
240,90,60,30,50,40,40,15,20
255,90,60,25,45,50,45,15,20
270,90,70,25,45,50,40,20,20
285,90,70,30,45,50,40,25,20
300,85,70,25,45,45,40,25,20
315,80,65,25,50,40,40,25,15
330,80,70,20,55,40,50,15,20
345,80,75,20,60,50,55,15,20
360,90,80,35,50,55,45,20,25
375,95,80,35,45,60,40,20,30
390,95,75,40,45,50,45,25,40
405,85,65,35,55,45,45,25,30
420,90,65,30,55,35,50,30,30
435,95,70,20,45,35,50,20,15
450,95,75,25,50,60,45,20,15
465,90,70,25,50,55,60,25,15
480,90,70,20,45,80,55,15,25
495,85,70,30,45,65,50,15,15
510,85,70,25,45,70,50,15,15
525,85,65,20,45,60,45,15,15
540,90,65,15,45,40,35,20,20
555,85,65,25,40,50,50,20,20
570,70,55,25,35,50,40,15,20
585,65,55,20,35,40,45,15,20
600,65,45,15,30,20,30,15,20
615,65,40,15,25,15,20,20,15
630,70,35,15,20,10,20,20,20
645,75,45,15,30,15,20,25,20
660,0,70,25,40,30,35,25,20
675,0,0,25,35,35,40,15,15
690,0,0,25,0,40,25,0,20
705,0,0,20,0,0,15,0,20
