時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,180,5,30,5,5,0,5
15,140,170,40,70,5,5,0,15
30,160,120,45,75,50,0,0,20
45,180,75,55,75,100,0,0,20
60,180,95,50,80,140,0,5,45
75,160,120,50,85,130,0,15,45
90,150,110,45,75,90,0,15,35
105,135,115,45,75,75,0,20,35
120,135,95,40,75,75,5,25,20
135,125,95,35,75,55,50,20,15
150,115,80,35,65,45,70,15,20
165,115,80,35,55,60,60,20,25
180,100,75,35,60,70,45,20,30
195,110,85,35,60,70,40,20,30
210,115,90,35,60,60,60,15,15
225,115,90,30,60,55,55,20,30
240,105,80,30,60,65,45,25,15
255,100,80,30,60,65,40,15,20
270,100,85,30,60,55,50,25,20
285,105,90,30,55,55,55,30,20
300,110,90,25,55,55,45,25,20
315,105,95,20,55,60,45,15,20
330,110,95,25,55,60,45,15,30
345,110,95,25,60,60,55,25,25
360,105,0,35,60,65,55,20,35
375,120,0,40,60,65,55,35,45
390,140,0,35,60,65,55,30,40
405,110,0,35,60,65,55,30,45
420,105,0,40,80,65,55,35,35
435,100,105,30,80,70,50,25,30
450,110,95,20,65,65,55,40,30
465,110,85,20,65,65,55,25,30
480,110,110,20,60,60,50,25,30
495,100,145,25,50,60,50,30,30
510,90,135,25,50,60,50,20,30
525,95,115,15,50,60,50,30,20
540,95,100,15,50,60,45,25,35
555,105,110,15,55,45,35,30,35
570,95,105,25,55,45,45,25,35
585,95,95,20,45,45,45,20,20
600,95,95,20,35,30,40,20,20
615,85,85,20,35,20,30,20,20
630,70,75,10,35,35,15,20,20
645,65,65,15,35,35,25,20,20
660,0,0,25,50,40,25,25,20
675,0,0,30,40,45,45,15,20
690,0,0,20,35,0,45,0,20
705,0,0,15,20,0,45,0,20
