時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,5,5,5,0,0,5,0,5
15,45,40,20,0,0,5,0,10
30,70,60,40,0,10,5,0,15
45,70,55,55,0,15,5,0,20
60,75,50,50,20,45,5,5,15
75,85,45,40,45,50,5,15,20
90,75,40,30,45,30,5,20,20
105,70,40,25,50,35,5,25,20
120,65,40,25,50,30,10,25,20
135,40,40,35,45,30,10,15,20
150,50,35,40,40,35,15,15,20
165,60,30,30,40,35,5,15,15
180,60,35,35,40,35,5,15,20
195,60,50,35,45,30,5,25,20
210,55,45,35,45,30,5,25,20
225,50,40,30,45,35,5,25,20
240,40,40,30,40,40,5,25,15
255,40,35,30,40,35,10,15,20
270,50,55,30,45,35,10,15,20
285,55,55,45,45,35,10,20,15
300,55,55,50,40,35,10,25,15
315,50,45,35,45,25,15,15,20
330,55,35,30,40,25,20,15,20
345,50,35,30,40,35,10,15,20
360,50,55,40,35,40,10,15,20
375,40,60,50,35,40,5,20,20
390,45,50,30,40,35,5,15,20
405,50,45,25,40,30,5,15,20
420,50,40,30,40,30,5,15,20
435,45,35,25,30,20,5,25,15
450,45,40,30,30,15,5,20,15
465,40,40,30,25,15,5,20,15
480,40,45,25,30,25,5,20,15
495,45,50,25,30,25,5,20,15
510,45,45,20,25,15,5,20,15
525,45,30,20,25,15,5,20,15
540,40,25,35,25,15,5,20,15
555,35,40,25,20,5,5,25,15
570,35,40,25,20,10,5,25,15
585,35,45,20,25,25,5,25,15
600,35,30,25,20,30,5,15,20
615,35,20,20,15,15,5,15,20
630,30,20,10,15,5,5,20,20
645,25,20,10,10,5,5,25,20
660,25,20,15,10,5,5,15,20
675,40,35,20,15,5,5,15,20
690,25,30,10,15,5,5,0,20
705,20,20,10,10,5,5,0,20
