時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,35,25,5,5,5,5,0,15
15,110,70,5,20,5,5,0,15
30,135,130,25,70,20,5,0,15
45,140,135,45,70,60,35,0,15
60,130,135,75,75,80,70,15,45
75,135,120,80,70,90,80,15,35
90,140,100,80,90,100,70,20,50
105,135,90,70,120,100,55,15,35
120,125,90,55,100,95,50,25,35
135,125,110,45,90,85,50,30,35
150,120,90,40,70,80,45,30,35
165,120,85,45,85,80,50,25,30
180,120,90,40,75,75,45,35,45
195,120,105,40,75,70,55,20,35
210,115,105,40,70,70,55,25,35
225,110,90,40,65,70,50,25,35
240,110,90,40,65,65,50,25,50
255,110,80,45,55,70,50,30,45
270,90,85,45,60,70,50,25,35
285,105,80,40,65,70,55,40,30
300,130,80,30,70,70,55,40,35
315,120,90,30,70,70,40,25,20
330,120,90,35,70,65,50,30,40
345,110,110,45,70,75,55,30,45
360,110,125,50,70,75,55,35,45
375,120,125,50,70,60,55,40,45
390,120,120,40,75,85,60,35,45
405,115,120,40,70,85,60,45,50
420,115,110,40,75,80,60,30,35
435,95,90,30,60,80,55,30,35
450,115,80,25,60,60,45,40,20
465,105,70,35,55,60,50,15,35
480,110,100,35,60,60,50,20,35
495,105,100,30,50,55,50,20,50
510,105,0,30,45,70,40,35,35
525,110,0,30,50,50,50,35,35
540,110,0,25,55,50,50,20,30
555,125,0,30,55,45,50,30,30
570,120,0,30,55,50,50,25,30
585,110,60,30,45,55,30,25,25
600,95,70,15,45,55,25,15,30
615,90,60,20,35,30,30,20,15
630,85,30,15,30,25,30,20,15
645,75,60,10,25,25,15,20,15
660,0,70,15,20,20,15,15,15
675,0,70,35,45,25,25,25,15
690,0,65,25,0,0,0,20,15
705,0,0,15,0,0,0,0,15
