時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,60,35,15,15,5,5,0,5
30,55,50,10,15,5,5,0,15
45,50,55,10,15,5,5,0,15
60,50,55,15,20,5,5,0,15
75,50,35,15,20,5,5,20,15
90,60,45,15,20,5,5,20,20
105,50,45,15,20,5,5,25,15
120,50,45,10,25,5,10,15,20
135,45,45,10,25,5,15,15,15
150,45,40,10,20,5,20,15,15
165,40,35,10,15,5,15,15,20
180,35,35,10,15,5,20,20,15
195,40,35,10,15,5,20,25,20
210,50,45,10,10,5,10,25,20
225,35,40,10,10,5,10,15,20
240,40,40,15,25,5,10,15,15
255,40,40,15,25,5,15,20,15
270,40,45,15,15,5,15,25,15
285,40,40,15,15,5,5,25,20
300,40,35,10,15,5,10,25,20
315,35,35,10,15,5,15,15,20
330,35,35,10,15,5,15,15,20
345,40,35,10,15,5,15,20,20
360,40,50,15,10,5,15,25,20
375,45,45,15,10,5,15,20,35
390,35,40,10,10,5,15,25,20
405,35,35,10,10,5,15,25,15
420,35,35,10,10,5,15,15,20
435,40,35,10,10,10,15,15,20
450,40,40,10,10,10,15,20,15
465,40,35,10,10,15,5,40,15
480,35,40,10,10,20,5,25,20
495,0,0,0,0,0,0,0,0
510,45,30,20,15,20,5,15,15
525,35,35,20,15,20,10,20,15
540,35,40,15,15,20,5,20,20
555,35,35,10,15,20,5,20,20
570,30,35,15,10,10,10,15,15
585,35,30,15,10,10,5,15,20
600,30,20,15,5,10,5,15,20
615,15,20,15,5,10,5,15,20
630,10,10,10,5,5,5,20,20
645,10,10,10,5,5,5,25,20
660,40,45,20,10,5,5,25,0
675,30,35,25,10,5,5,15,0
690,20,20,20,10,5,5,15,0
705,20,20,20,5,5,5,0,0
