時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,100,80,25,40,5,5,0,20
30,110,90,25,40,20,5,0,20
45,120,90,30,40,35,10,0,20
60,100,80,35,40,40,20,0,20
75,100,70,30,45,30,30,15,10
90,95,70,30,45,35,30,20,20
105,85,65,30,45,40,25,25,15
120,80,65,30,40,35,25,15,15
135,80,0,30,40,30,35,15,15
150,85,0,30,45,30,30,15,15
165,80,0,25,40,35,30,15,20
180,75,0,25,40,30,30,20,20
195,80,0,15,40,30,25,20,15
210,100,40,30,40,30,30,20,15
225,100,55,20,40,40,25,20,30
240,75,75,20,40,35,30,20,30
255,75,75,25,40,30,30,20,20
270,75,75,30,30,35,30,20,25
285,80,70,30,30,30,30,20,25
300,80,70,20,50,30,30,15,15
315,80,70,25,55,30,20,15,20
330,80,70,20,50,30,20,15,20
345,0,55,20,45,30,20,20,30
360,0,110,30,40,25,30,20,30
375,0,95,40,40,30,30,20,30
390,0,95,30,45,30,25,20,30
405,0,95,20,45,30,25,15,35
420,0,95,20,45,30,25,15,20
435,0,55,25,45,25,25,15,20
450,0,55,25,45,20,20,20,20
465,5,70,20,50,20,5,45,30
480,80,70,20,45,20,5,35,30
495,120,70,20,40,20,5,20,15
510,120,70,20,40,20,5,15,20
525,95,75,10,40,15,15,25,20
540,95,75,10,40,15,20,20,15
555,95,70,15,20,15,20,20,15
570,95,70,15,20,15,20,25,20
585,95,40,15,25,10,20,15,15
600,90,40,15,25,5,15,15,15
615,90,40,15,20,5,15,15,20
630,35,40,15,20,5,5,20,20
645,50,40,15,10,5,5,25,25
660,0,60,15,10,5,5,20,0
675,0,60,20,30,5,5,20,0
690,0,0,10,20,5,5,20,0
705,0,0,15,15,5,5,0,0
