時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,80,60,20,20,10,0,0,20
30,90,60,20,40,10,0,0,15
45,90,60,25,50,10,0,0,20
60,80,65,25,45,15,0,0,20
75,70,65,30,45,10,0,15,20
90,60,65,25,40,15,0,25,20
105,50,60,20,40,20,0,25,15
120,50,50,20,45,20,0,25,15
135,70,50,20,45,15,0,15,15
150,85,50,20,45,20,0,15,20
165,70,45,20,50,20,0,15,20
180,70,40,20,45,15,0,25,20
195,70,45,20,45,15,0,25,20
210,80,65,15,45,20,0,15,25
225,80,50,15,45,20,0,15,15
240,50,50,15,45,25,0,15,15
255,50,50,15,45,20,0,15,15
270,70,60,15,45,25,0,25,20
285,90,65,15,40,30,0,25,30
300,75,65,15,30,20,0,15,20
315,70,60,15,30,20,0,25,30
330,60,45,15,45,25,0,15,25
345,60,45,15,45,25,0,20,25
360,75,80,15,40,25,0,20,20
375,75,70,15,35,25,0,25,20
390,75,70,15,35,30,0,25,20
405,70,50,20,30,40,0,30,20
420,70,50,15,0,25,0,20,15
435,70,50,10,0,20,0,15,15
450,70,50,10,0,15,0,20,15
465,0,0,0,0,0,0,0,0
480,70,60,10,0,15,0,25,15
495,75,65,20,0,15,0,15,20
510,80,65,20,20,20,0,15,20
525,60,45,15,50,5,0,20,20
540,50,45,10,45,5,0,20,15
555,50,45,10,45,10,0,25,15
570,50,45,10,45,5,0,25,15
585,50,40,10,40,5,0,15,15
600,40,30,10,30,5,0,20,15
615,40,25,10,30,5,0,20,15
630,25,25,10,15,5,0,20,15
645,25,15,10,15,5,0,20,10
660,45,35,20,35,5,0,20,0
675,0,50,15,25,5,0,20,0
690,0,35,15,20,5,0,20,0
705,0,0,15,15,5,0,0,0
