時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,30,35,5,5,5,5,0,5
15,110,70,15,35,5,5,0,20
30,140,130,35,70,5,5,0,15
45,135,150,70,60,40,15,0,20
60,130,150,90,65,75,50,5,30
75,130,130,85,80,80,55,15,35
90,130,140,95,100,80,70,20,50
105,120,125,90,100,75,65,20,35
120,110,120,95,100,80,65,25,35
135,110,120,95,110,90,65,30,45
150,110,90,95,110,90,55,30,35
165,110,90,95,120,90,55,40,35
180,110,85,90,120,90,70,35,45
195,110,100,90,105,95,70,45,60
210,125,120,95,100,100,60,40,45
225,130,120,95,100,100,60,45,35
240,130,120,80,100,95,50,50,30
255,115,120,80,90,85,50,30,30
270,105,110,80,90,85,50,35,45
285,110,115,80,95,80,50,40,45
300,120,115,75,95,75,60,30,45
315,125,95,70,95,80,55,30,35
330,125,85,70,95,80,50,30,35
345,120,90,75,95,85,55,35,35
360,110,110,80,90,100,60,35,45
375,120,110,80,95,95,60,40,35
390,120,110,85,95,90,60,40,50
405,130,110,85,90,90,65,50,35
420,130,100,80,90,95,60,30,45
435,130,100,80,105,95,55,30,35
450,125,105,70,95,80,55,35,35
465,125,105,80,95,75,50,35,40
480,140,100,75,95,75,55,25,55
495,125,100,75,95,75,55,25,45
510,125,100,85,90,75,55,35,45
525,125,95,85,95,85,60,40,30
540,115,95,80,85,85,65,40,30
555,115,80,75,75,75,70,20,30
570,105,80,80,70,75,60,25,45
585,85,85,65,60,70,50,30,35
600,90,80,55,55,55,50,30,20
615,80,70,50,50,45,45,15,15
630,70,60,40,50,20,25,15,20
645,65,55,35,45,20,25,25,20
660,65,50,45,45,35,25,15,20
675,0,0,0,50,40,25,15,20
690,0,0,0,0,0,50,20,20
705,0,0,0,0,0,0,0,20
