時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,115,80,30,45,5,5,0,20
30,125,85,35,45,25,15,0,15
45,110,85,35,45,25,20,0,20
60,100,80,35,45,40,30,0,15
75,90,80,30,40,40,30,20,20
90,90,75,30,40,40,25,20,20
105,90,70,25,45,30,25,25,20
120,85,65,25,50,30,30,25,15
135,80,50,25,50,30,25,15,15
150,75,50,25,35,30,30,15,15
165,75,55,20,35,30,25,15,15
180,95,60,20,35,30,25,20,15
195,85,55,20,30,25,25,25,20
210,95,60,25,45,30,25,25,20
225,95,60,20,40,30,25,15,20
240,90,65,15,40,30,30,15,20
255,90,65,20,45,30,30,15,15
270,90,65,20,40,30,25,15,15
285,80,65,20,35,30,30,25,15
300,85,55,20,35,30,25,25,15
315,90,55,15,35,30,30,25,20
330,90,60,15,45,35,30,15,15
345,90,60,15,40,30,30,15,15
360,90,70,15,35,30,30,25,20
375,90,70,15,30,25,35,25,20
390,80,70,15,30,25,30,15,15
405,80,60,15,35,25,30,15,15
420,75,50,15,35,20,25,15,15
435,85,50,15,35,15,25,25,20
450,90,50,15,35,15,30,20,20
465,90,50,15,25,10,25,40,20
480,85,55,15,25,15,25,25,20
495,80,55,20,25,20,25,15,20
510,75,55,15,30,15,25,15,20
525,75,55,15,35,10,20,25,15
540,60,55,15,30,10,20,20,15
555,60,45,15,30,10,20,25,15
570,55,45,15,20,5,20,15,15
585,60,40,15,20,5,15,15,20
600,50,40,15,20,5,10,15,20
615,50,30,15,15,5,5,15,20
630,40,25,15,10,5,5,20,20
645,35,25,15,5,5,5,25,25
660,60,55,20,10,5,5,15,0
675,70,45,25,25,5,5,20,0
690,70,40,25,10,5,10,20,0
705,0,35,15,10,5,5,0,0
