時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,110,110,40,45,10,5,0,15
30,120,100,45,55,15,5,0,15
45,120,100,40,55,30,5,0,35
60,120,105,35,60,35,5,0,35
75,110,90,35,50,40,5,15,35
90,100,90,30,50,35,5,20,35
105,90,85,30,45,30,5,20,35
120,85,85,25,40,30,5,15,15
135,80,70,25,50,30,5,15,30
150,85,50,20,50,35,5,25,30
165,100,70,20,50,35,5,25,35
180,100,85,20,50,35,5,20,35
195,95,90,40,45,25,5,15,20
210,90,100,40,0,30,5,25,40
225,90,85,20,0,40,5,15,20
240,85,75,15,0,40,10,20,20
255,80,80,15,0,45,10,15,35
270,80,90,25,0,45,5,20,50
285,100,95,25,10,45,5,15,35
300,100,90,35,0,45,5,15,35
315,90,95,25,0,40,5,30,35
330,90,95,15,0,30,5,35,40
345,95,90,15,0,35,5,35,40
360,95,85,25,5,40,5,35,40
375,95,85,25,50,35,5,25,20
390,95,85,25,70,30,5,25,35
405,90,85,20,60,30,5,30,40
420,90,80,15,60,25,5,30,35
435,90,80,15,70,25,5,15,35
450,85,70,15,70,35,5,25,20
465,0,0,0,0,0,0,0,0
480,90,85,15,60,20,5,25,40
495,100,95,20,60,25,5,30,40
510,100,95,20,60,30,5,15,40
525,80,75,15,60,20,5,20,15
540,80,60,15,55,15,5,20,15
555,80,60,15,50,15,5,25,15
570,70,70,15,50,15,5,25,20
585,65,60,15,40,15,5,15,20
600,70,60,15,40,15,5,15,20
615,75,50,15,35,5,5,20,15
630,75,35,15,30,5,5,20,20
645,55,40,15,15,5,5,25,15
660,55,0,15,40,5,5,15,20
675,0,0,20,35,5,5,20,15
690,0,0,10,30,5,5,15,15
705,0,0,10,25,5,5,0,15
