時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,135,150,50,55,30,25,0,15
30,150,150,55,60,40,35,0,15
45,170,150,45,70,50,40,0,20
60,190,140,45,70,55,40,0,20
75,185,130,50,70,65,40,15,35
90,170,130,50,70,60,35,20,35
105,180,130,60,70,55,35,25,30
120,180,120,70,70,50,40,20,30
135,150,110,70,70,50,40,15,30
150,140,110,70,70,50,40,15,30
165,130,110,70,70,50,45,15,35
180,130,110,40,70,50,45,20,20
195,130,100,30,70,50,45,20,20
210,120,110,30,70,50,45,25,20
225,140,120,30,55,50,40,15,30
240,140,110,45,55,50,0,30,30
255,140,110,45,60,50,30,20,35
270,140,110,45,80,50,40,35,30
285,140,110,45,70,50,45,25,35
300,130,110,30,70,50,45,25,35
315,130,120,35,70,50,50,30,45
330,130,120,40,55,50,45,35,40
345,130,120,40,60,50,45,30,30
360,130,110,40,60,45,45,20,35
375,120,105,40,70,45,40,25,40
390,125,105,45,70,45,40,25,40
405,125,105,45,55,45,40,30,40
420,140,120,40,60,45,40,25,40
435,140,120,40,60,45,45,20,35
450,140,130,40,55,45,45,60,35
465,140,130,35,55,40,45,40,40
480,135,125,35,65,40,40,25,35
495,125,115,40,65,45,35,30,40
510,120,115,35,70,45,40,30,40
525,130,115,30,60,45,40,15,40
540,130,115,35,55,40,40,20,35
555,130,110,35,50,30,35,25,35
570,130,110,30,45,35,35,25,35
585,115,100,25,40,30,30,15,15
600,0,0,0,0,0,0,0,0
615,105,85,15,35,20,0,25,20
630,95,70,20,35,15,0,15,20
645,0,70,20,40,15,0,25,20
660,0,0,30,50,15,0,15,20
675,0,0,45,45,25,5,15,30
690,0,0,30,35,25,20,15,35
705,0,0,0,35,20,0,0,15
