時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,160,130,70,110,15,5,0,15
30,170,130,80,110,55,25,0,20
45,180,140,80,100,80,45,0,20
60,170,140,95,0,80,60,0,20
75,170,150,110,0,80,70,20,40
90,160,170,120,0,85,75,15,45
105,160,180,125,0,85,80,25,45
120,165,190,120,0,90,75,25,45
135,160,180,120,0,95,80,30,35
150,145,160,120,45,85,85,30,40
165,145,160,110,120,80,80,20,35
180,140,140,110,120,80,75,20,35
195,140,140,110,100,80,70,35,30
210,130,120,100,90,85,65,25,30
225,130,115,95,100,90,65,35,45
240,130,115,95,120,95,65,35,30
255,150,110,95,140,95,75,20,35
270,160,120,95,140,85,75,25,35
285,160,130,95,140,85,75,25,35
300,160,130,100,130,80,75,25,35
315,150,130,110,130,80,70,35,35
330,145,120,115,130,80,65,35,55
345,145,120,115,140,85,65,35,50
360,145,125,115,150,90,65,35,35
375,145,125,115,150,85,65,40,40
390,150,125,115,130,75,70,40,40
405,145,120,115,125,75,75,30,40
420,145,120,125,125,75,70,40,50
435,155,125,125,135,75,70,25,50
450,155,130,125,130,75,65,20,35
465,150,130,120,130,75,65,45,35
480,150,130,120,130,75,65,25,35
495,140,130,110,120,75,65,30,40
510,140,130,110,120,65,65,30,40
525,140,130,110,120,65,65,15,40
540,140,130,110,120,65,60,20,45
555,140,130,110,100,65,60,20,35
570,140,120,95,100,65,55,25,35
585,130,120,95,90,60,55,15,15
600,120,110,90,90,55,50,15,20
615,105,90,95,95,45,40,20,20
630,100,75,90,80,35,35,20,20
645,90,75,0,75,35,35,25,20
660,0,0,0,0,35,40,15,0
675,0,0,0,0,0,45,15,0
690,0,0,0,0,0,0,25,0
705,0,0,0,0,0,0,0,0
