時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,120,70,20,30,5,5,0,20
30,120,70,25,45,10,10,0,15
45,120,75,30,45,25,20,0,20
60,110,75,30,50,35,25,0,20
75,105,65,30,50,35,25,15,20
90,100,65,25,50,35,25,15,20
105,90,65,35,45,35,25,20,20
120,90,65,35,40,35,25,15,15
135,80,55,35,40,35,25,15,20
150,80,50,30,45,35,30,15,15
165,80,50,25,50,30,30,15,15
180,80,50,20,50,25,30,20,20
195,80,55,20,50,25,30,20,20
210,85,60,30,50,30,30,25,20
225,95,60,30,45,30,30,15,35
240,95,65,20,45,30,25,15,35
255,90,65,20,40,30,30,15,35
270,80,55,25,40,30,35,20,15
285,80,60,25,45,30,30,25,15
300,80,60,25,45,40,30,25,15
315,85,60,25,45,40,30,25,30
330,85,55,20,45,35,30,10,15
345,85,60,20,45,25,30,15,20
360,80,75,20,45,30,30,15,20
375,90,75,25,45,30,30,20,20
390,90,65,20,45,30,25,25,20
405,85,50,15,45,25,30,15,15
420,85,50,15,40,30,0,15,25
435,90,60,20,40,30,0,15,15
450,100,60,30,40,25,0,20,15
465,100,60,20,45,20,0,40,15
480,100,60,20,45,20,10,25,15
495,100,60,25,45,20,30,25,20
510,0,0,0,0,0,0,0,0
525,90,60,20,40,25,30,20,20
540,85,50,15,35,25,30,15,25
555,80,50,15,40,20,30,25,15
570,65,50,15,40,10,30,25,20
585,60,50,15,30,5,25,25,20
600,70,45,15,20,5,25,15,15
615,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0
645,50,35,10,15,5,5,20,15
660,0,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0
