時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,110,80,30,30,5,5,0,15
30,110,100,55,70,15,5,0,20
45,105,105,60,70,35,5,0,20
60,105,110,60,65,35,25,0,20
75,100,110,60,55,35,25,20,20
90,100,100,35,50,35,35,20,20
105,100,90,35,45,35,30,25,15
120,100,80,35,45,40,30,25,20
135,95,75,30,50,35,30,15,15
150,90,55,35,55,35,30,15,15
165,80,55,25,55,40,30,20,15
180,80,55,25,50,35,25,15,15
195,85,80,35,50,35,25,20,20
210,85,85,35,40,30,30,25,15
225,95,75,35,55,25,25,15,20
240,85,55,30,55,35,25,15,20
255,85,65,30,55,35,30,20,15
270,80,85,25,50,35,30,20,30
285,85,85,25,55,30,25,25,30
300,85,60,30,55,25,30,25,30
315,90,60,30,40,30,30,15,20
330,90,65,30,40,35,30,20,20
345,90,70,25,40,35,30,15,20
360,75,70,30,40,35,30,30,20
375,75,70,30,45,30,30,25,30
390,75,70,20,55,30,25,25,15
405,90,60,20,50,30,25,15,20
420,90,60,20,50,25,30,15,30
435,85,60,20,45,25,30,15,20
450,75,70,20,50,25,30,25,20
465,75,65,20,50,25,25,35,20
480,80,65,20,35,25,25,25,20
495,80,65,20,35,25,25,25,30
510,80,70,25,40,25,25,25,20
525,80,70,15,50,20,30,20,15
540,80,60,20,45,15,25,20,15
555,65,55,15,30,15,25,25,20
570,55,55,20,30,20,15,25,15
585,60,55,15,35,10,15,15,15
600,60,40,10,30,5,10,15,20
615,55,35,10,30,5,5,15,20
630,55,35,10,20,5,5,20,15
645,45,35,10,20,5,5,15,15
660,60,0,20,30,5,5,25,0
675,60,0,20,40,5,5,20,0
690,0,0,25,20,5,10,15,0
705,0,0,15,20,5,5,0,0
