時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,25,20,5,5,5,5,0,15
15,80,35,5,25,5,5,0,20
30,110,90,45,55,5,5,0,20
45,130,90,80,50,40,10,0,20
60,150,90,80,70,70,50,5,20
75,140,90,80,75,85,50,15,20
90,140,85,70,75,85,55,15,35
105,105,75,70,75,70,55,20,30
120,105,70,70,70,65,50,20,20
135,90,60,60,70,60,45,25,25
150,90,60,60,70,40,35,15,15
165,95,60,60,60,50,40,20,30
180,95,55,70,60,55,50,20,25
195,85,55,60,65,55,40,25,25
210,85,55,50,70,55,40,25,15
225,85,60,50,70,55,40,15,20
240,75,65,50,70,55,35,25,15
255,75,60,50,70,50,40,15,15
270,75,60,55,65,50,50,15,15
285,85,65,50,65,60,45,15,20
300,85,65,40,65,60,45,25,20
315,85,50,50,65,55,45,15,20
330,90,50,55,65,55,45,15,20
345,85,55,60,65,50,35,15,20
360,85,70,60,65,50,40,15,30
375,85,65,60,50,55,45,15,20
390,75,65,55,55,60,50,25,15
405,75,65,55,55,60,50,25,15
420,85,65,60,70,60,45,30,15
435,90,65,45,60,60,45,15,20
450,95,65,55,60,60,45,25,20
465,95,55,55,55,60,50,20,15
480,85,55,55,60,60,60,25,20
495,85,60,60,60,60,60,15,20
510,85,60,60,60,55,55,15,15
525,85,60,60,60,50,55,25,15
540,85,60,60,60,45,45,25,20
555,75,55,60,50,40,40,20,20
570,75,50,60,50,40,40,25,20
585,75,50,45,45,40,40,15,20
600,70,45,45,45,35,40,15,15
615,70,40,40,40,30,40,15,15
630,70,30,40,30,15,30,20,20
645,60,35,40,30,15,20,25,20
660,60,50,60,45,35,20,25,15
675,0,45,0,40,40,40,15,20
690,0,40,0,25,0,35,0,20
705,0,0,0,0,0,0,0,15
