時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,120,90,40,55,5,5,0,20
30,100,90,35,50,20,15,0,20
45,80,80,25,45,30,20,0,20
60,80,70,25,50,40,25,0,20
75,70,60,25,45,35,30,15,20
90,75,65,25,40,35,25,20,20
105,70,65,20,45,25,25,25,15
120,70,65,20,35,25,25,15,15
135,75,65,20,50,25,25,15,15
150,80,60,20,50,30,25,15,15
165,80,55,20,45,35,25,15,20
180,80,55,20,40,30,30,20,20
195,75,70,25,40,25,25,25,20
210,75,70,25,40,25,25,15,15
225,65,65,20,40,25,25,15,25
240,65,0,20,45,35,30,15,15
255,80,0,15,35,35,30,15,15
270,80,0,25,40,35,35,20,30
285,80,0,25,40,35,30,25,30
300,85,0,20,40,25,35,25,15
315,85,30,20,40,25,35,15,20
330,70,80,15,40,25,30,15,20
345,70,60,15,40,30,25,15,30
360,75,65,20,45,30,25,15,20
375,80,75,20,45,35,30,25,30
390,85,60,15,45,35,25,25,15
405,85,50,15,45,30,30,25,20
420,65,65,15,40,30,20,15,15
435,85,75,15,35,25,20,20,15
450,80,70,20,35,25,20,15,20
465,80,65,15,35,20,25,40,15
480,75,65,20,35,15,20,25,15
495,70,65,20,40,10,20,20,20
510,65,65,20,40,10,15,20,20
525,65,70,10,35,10,15,15,20
540,65,65,10,35,10,20,20,20
555,50,70,10,25,10,20,25,15
570,50,70,15,20,5,15,25,15
585,45,50,15,20,5,15,15,15
600,45,45,10,25,5,5,20,15
615,40,30,10,20,5,5,20,15
630,30,30,10,10,5,5,20,20
645,30,30,10,10,5,5,20,15
660,50,35,20,15,5,5,20,0
675,0,0,15,25,5,5,20,0
690,35,0,15,15,5,5,15,0
705,20,0,10,10,5,5,0,0
