時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,40,45,20,10,5,5,0,15
15,110,120,15,15,5,5,0,15
30,130,130,30,65,10,5,0,15
45,140,120,45,80,50,20,0,15
60,150,125,65,80,85,60,15,30
75,160,125,65,85,85,60,20,45
90,155,130,65,85,85,60,15,45
105,150,135,60,85,90,60,20,35
120,150,125,60,80,95,65,25,45
135,150,115,60,80,85,65,30,35
150,140,90,45,75,80,65,30,30
165,140,70,40,85,75,50,35,20
180,130,70,40,85,75,55,20,20
195,115,90,40,75,75,50,20,20
210,110,110,45,70,75,55,30,35
225,120,110,35,70,75,55,30,35
240,120,95,35,65,75,50,30,35
255,125,85,50,65,75,45,30,30
270,120,85,45,70,60,45,35,30
285,120,85,45,70,60,50,25,35
300,115,90,35,80,80,45,30,40
315,110,90,35,70,80,45,30,30
330,115,95,30,75,70,55,30,20
345,115,100,30,70,75,55,35,45
360,115,100,35,65,75,60,35,35
375,125,100,35,65,75,55,40,40
390,130,110,40,70,75,55,40,45
405,135,115,40,80,80,55,40,35
420,120,120,40,80,75,60,30,50
435,115,130,35,80,70,60,25,45
450,120,130,35,75,70,55,25,45
465,120,120,35,65,75,60,40,45
480,130,110,40,70,75,55,25,40
495,130,100,40,70,75,55,35,45
510,130,90,35,75,80,60,30,45
525,130,85,35,65,75,60,20,45
540,130,95,30,65,70,55,25,45
555,125,95,30,65,55,55,25,30
570,115,95,35,60,45,45,25,50
585,100,95,20,55,45,40,20,35
600,100,80,25,50,45,30,25,20
615,95,70,20,45,35,30,15,20
630,90,60,15,35,55,30,20,20
645,90,50,15,45,55,30,20,20
660,0,0,35,50,45,25,20,20
675,0,0,30,50,40,40,20,30
690,0,0,25,40,0,0,0,20
705,0,0,20,0,0,0,0,15
