時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,180,175,65,105,50,20,0,15
30,190,170,65,115,55,40,0,30
45,180,170,65,120,60,55,0,25
60,170,170,60,140,70,55,0,35
75,180,165,70,140,75,60,15,45
90,200,170,85,130,85,70,20,45
105,200,170,85,130,90,80,25,45
120,200,205,110,130,85,80,30,45
135,200,205,105,130,85,80,30,35
150,200,180,105,120,85,70,30,40
165,180,175,90,110,85,65,35,40
180,180,175,80,120,85,65,35,40
195,180,165,80,120,85,70,40,35
210,165,140,60,130,85,70,25,40
225,165,140,65,130,85,65,30,50
240,155,155,75,130,85,60,45,50
255,160,140,80,130,80,65,40,55
270,170,130,80,130,80,70,20,40
285,170,120,85,120,80,70,40,40
300,170,130,85,120,80,70,30,50
315,170,130,80,120,80,70,30,50
330,170,120,75,120,80,70,40,50
345,170,160,75,100,85,70,35,55
360,170,150,70,100,80,70,35,55
375,160,155,75,120,75,65,50,35
390,160,170,85,130,75,65,45,35
405,0,0,0,0,0,0,0,0
420,160,180,80,125,75,70,35,75
435,180,175,80,135,80,70,35,50
450,190,175,80,135,80,65,60,55
465,180,165,75,135,80,65,45,50
480,185,150,75,125,80,65,45,35
495,165,150,75,120,70,65,40,50
510,165,150,70,100,70,65,35,55
525,165,135,70,95,70,60,35,40
540,155,135,70,95,70,60,20,40
555,150,115,60,95,65,55,25,40
570,160,110,55,100,60,55,25,35
585,160,110,60,80,60,50,25,35
600,155,100,55,80,45,50,25,20
615,130,90,50,80,45,35,20,20
630,110,80,40,75,35,35,20,20
645,0,80,40,70,30,35,20,20
660,0,0,55,75,35,40,20,15
675,0,0,0,75,0,40,20,35
690,0,0,0,0,0,0,15,35
705,0,0,0,0,0,0,0,35
