時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,35,20,5,5,5,5,0,5
15,75,45,5,25,5,5,0,10
30,100,70,40,70,10,5,0,20
45,125,75,70,50,30,15,0,20
60,135,80,75,55,70,50,5,20
75,115,80,65,55,60,55,15,25
90,90,80,65,60,55,45,15,15
105,80,60,55,65,55,45,25,25
120,80,55,55,65,55,45,25,20
135,85,55,35,65,50,30,15,15
150,80,50,45,60,45,35,15,20
165,80,45,45,60,45,45,20,20
180,65,55,50,55,60,40,20,20
195,70,55,55,55,65,35,20,35
210,85,60,55,55,70,40,15,20
225,85,60,45,50,50,45,15,20
240,75,60,40,50,65,45,15,25
255,75,60,50,60,60,45,15,30
270,70,65,45,60,60,50,20,25
285,80,60,45,60,60,50,25,15
300,75,55,45,55,45,40,25,20
315,80,55,50,50,60,40,15,20
330,80,65,50,55,65,45,15,20
345,80,60,50,60,65,50,15,20
360,80,60,50,60,45,50,15,20
375,75,60,50,55,50,50,20,20
390,70,60,65,55,60,55,25,20
405,70,70,60,55,65,50,30,20
420,70,65,60,60,65,45,15,20
435,75,65,45,55,50,40,20,15
450,75,55,45,55,45,35,20,15
465,85,50,45,60,45,35,25,15
480,85,55,50,55,60,40,15,30
495,75,60,55,60,65,45,15,15
510,70,70,55,60,65,45,15,30
525,75,70,50,55,65,45,15,15
540,75,60,45,50,70,45,15,15
555,75,55,45,45,55,45,20,20
570,65,50,45,45,40,25,20,20
585,65,40,45,50,35,25,15,20
600,60,35,35,45,30,25,15,20
615,60,35,30,30,25,20,20,20
630,55,30,30,30,15,15,20,20
645,55,35,35,35,15,5,25,20
660,60,50,50,40,20,20,25,20
675,0,45,45,35,35,25,15,20
690,0,40,35,25,15,20,0,15
705,0,30,20,20,10,0,0,15
