時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,160,140,50,60,30,30,0,20
30,180,150,45,75,55,35,0,20
45,175,150,50,75,65,40,0,15
60,175,150,45,65,65,45,0,20
75,155,120,45,60,55,50,15,30
90,150,120,40,65,45,45,20,30
105,120,105,40,65,50,40,25,30
120,115,100,40,65,50,35,25,15
135,115,95,40,60,45,35,15,20
150,120,95,35,60,45,40,15,20
165,120,85,40,55,45,40,15,20
180,115,85,40,55,40,35,20,20
195,120,95,25,50,40,35,25,15
210,115,95,30,55,45,35,25,25
225,115,95,30,60,45,35,25,30
240,115,90,30,55,45,35,30,30
255,110,90,30,50,45,35,30,35
270,115,90,40,45,45,40,20,20
285,115,90,35,45,45,45,20,20
300,115,90,40,50,50,45,25,30
315,110,90,40,50,50,40,30,30
330,105,85,25,50,45,40,30,35
345,110,85,25,60,45,35,15,15
360,120,85,25,60,45,35,20,30
375,120,90,25,60,45,35,25,35
390,125,90,35,50,40,40,25,35
405,115,90,35,45,40,40,30,20
420,115,85,30,45,40,35,15,35
435,120,80,30,50,35,35,20,30
450,130,80,30,50,35,35,20,30
465,120,80,30,50,40,35,45,30
480,120,90,25,45,40,35,25,30
495,110,100,25,45,35,35,25,35
510,110,110,20,45,35,45,15,35
525,110,100,20,45,35,35,30,20
540,110,100,20,45,35,35,20,20
555,95,85,25,45,30,30,20,30
570,90,85,25,35,20,30,15,30
585,90,80,20,35,15,25,15,20
600,90,80,15,35,5,15,25,15
615,90,80,15,35,5,15,20,20
630,80,50,15,25,5,15,20,20
645,65,40,15,15,5,10,15,20
660,0,55,25,35,5,10,15,20
675,0,0,30,40,10,10,25,15
690,0,0,25,35,10,10,25,15
705,0,0,15,20,5,15,0,15
