時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,180,200,100,90,45,30,0,30
30,210,200,100,90,55,45,0,30
45,210,180,100,90,65,55,0,35
60,200,180,90,110,70,60,0,40
75,180,170,95,110,70,60,15,50
90,180,150,90,110,75,65,20,55
105,180,140,90,110,75,65,25,35
120,180,120,90,110,70,65,25,35
135,170,125,90,110,70,65,30,35
150,170,115,100,100,70,60,35,35
165,150,120,90,120,70,60,40,40
180,150,120,90,130,70,60,25,35
195,0,0,0,0,0,0,0,0
210,165,110,90,120,70,55,40,35
225,165,110,90,110,70,55,25,50
240,165,130,90,100,70,50,30,35
255,155,140,90,90,65,55,30,35
270,150,140,95,90,65,60,35,40
285,150,140,100,100,60,60,30,35
300,150,140,90,105,70,60,40,45
315,150,150,100,120,70,55,35,50
330,160,150,100,130,70,55,35,50
345,160,130,100,120,65,55,35,55
360,165,130,110,110,65,60,40,40
375,165,130,110,110,65,60,40,50
390,175,130,105,110,70,55,45,60
405,160,130,110,120,70,45,30,50
420,160,130,100,100,70,40,30,55
435,150,130,90,100,70,40,35,40
450,150,130,90,100,65,40,55,40
465,150,130,100,110,80,40,45,40
480,150,145,100,110,80,40,40,40
495,155,140,85,110,80,35,35,50
510,155,140,80,95,60,25,30,55
525,160,130,75,85,45,15,35,50
540,150,130,75,85,40,30,35,40
555,150,130,70,85,50,40,25,35
570,150,110,60,80,50,35,30,35
585,130,110,55,75,45,30,30,40
600,120,95,50,65,40,25,30,20
615,110,95,55,70,35,20,15,40
630,0,95,55,70,30,10,20,40
645,0,80,55,65,30,10,25,35
660,0,0,45,55,40,35,25,40
675,0,0,45,55,40,30,15,35
690,0,0,40,45,25,20,20,15
705,0,0,25,35,15,15,0,25
