時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,60,20,5,5,5,5,0,5
15,110,70,10,0,5,5,0,20
30,140,130,20,0,15,5,0,20
45,140,130,50,0,65,50,0,20
60,140,130,65,0,80,65,5,50
75,130,130,80,0,80,70,15,45
90,130,140,95,0,95,70,20,45
105,130,130,95,10,130,70,20,50
120,150,130,80,110,145,70,25,45
135,150,120,70,100,130,70,35,40
150,140,115,60,90,125,75,30,30
165,130,100,60,90,125,70,40,50
180,120,100,60,90,110,70,45,45
195,110,90,55,75,100,65,40,45
210,110,90,55,80,95,55,35,45
225,120,90,60,90,95,55,35,40
240,130,90,60,85,95,55,40,40
255,140,95,35,95,80,55,35,45
270,135,105,40,100,80,60,35,30
285,135,105,50,85,85,60,40,35
300,130,105,50,85,90,55,25,30
315,130,105,50,85,90,55,30,45
330,130,115,50,85,90,65,30,50
345,120,120,40,80,95,65,40,45
360,120,110,35,80,95,65,35,45
375,130,105,40,80,95,60,40,50
390,140,105,50,80,85,65,40,50
405,140,100,50,90,80,65,30,50
420,140,105,50,95,80,65,35,45
435,150,105,50,95,80,65,35,35
450,140,100,45,85,80,65,35,40
465,140,100,45,80,85,60,45,60
480,125,95,40,70,95,55,50,60
495,130,100,40,70,95,60,30,60
510,150,105,40,75,85,60,30,45
525,150,105,45,85,75,50,35,45
540,150,90,40,85,70,50,35,50
555,145,80,35,75,60,50,40,35
570,125,80,35,65,50,50,35,50
585,115,80,30,55,45,45,35,20
600,120,95,25,45,45,30,15,20
615,100,95,20,45,45,20,15,20
630,85,70,15,45,45,20,20,15
645,75,70,25,50,50,30,25,15
660,0,0,45,60,50,50,25,35
675,0,0,50,0,0,60,15,30
690,0,0,25,0,0,0,0,30
705,0,0,25,0,0,0,0,15
