時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,105,75,25,40,10,5,0,20
30,100,70,25,40,15,10,0,20
45,110,70,30,40,20,20,0,20
60,110,60,35,45,30,20,0,20
75,110,55,40,40,35,25,15,20
90,90,65,40,45,40,25,20,15
105,95,70,35,40,40,30,25,15
120,90,60,30,40,40,30,25,15
135,90,55,25,45,30,30,15,15
150,75,50,30,45,25,30,15,15
165,90,45,30,45,25,30,15,15
180,90,50,20,40,25,25,20,15
195,95,55,25,35,25,30,20,20
210,100,65,25,40,35,25,25,20
225,95,60,30,40,40,25,15,20
240,90,60,30,40,40,30,15,20
255,90,60,20,40,35,30,15,20
270,85,50,25,45,35,30,20,20
285,85,50,25,45,30,30,20,15
300,90,50,20,45,35,30,25,20
315,95,55,25,35,35,30,15,20
330,95,60,20,35,35,30,15,20
345,85,60,15,45,35,35,20,15
360,0,0,0,0,0,0,0,0
375,70,55,25,45,25,35,25,15
390,80,50,20,45,30,35,25,15
405,85,45,20,35,35,35,15,15
420,75,45,15,35,25,25,15,20
435,75,50,15,30,20,25,20,20
450,90,50,15,35,20,25,25,20
465,85,55,15,35,20,25,40,20
480,85,55,15,30,20,30,25,20
495,75,55,15,30,15,25,30,30
510,70,50,20,30,20,25,15,15
525,70,45,15,30,20,20,15,15
540,70,45,15,30,10,20,25,15
555,65,45,10,35,10,15,15,15
570,65,50,10,35,5,15,25,15
585,60,45,10,30,5,20,15,20
600,60,40,10,20,5,15,15,20
615,50,35,10,20,5,5,15,20
630,30,25,10,10,5,5,20,20
645,35,30,10,10,5,5,25,25
660,50,50,15,20,5,5,15,0
675,0,60,20,25,5,5,15,0
690,0,40,15,25,5,5,20,0
705,0,30,10,15,10,5,0,0
