時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,110,70,30,45,5,0,0,20
30,115,60,30,50,20,0,0,15
45,110,65,30,45,30,0,0,15
60,85,65,35,40,35,10,0,15
75,85,85,35,40,35,30,20,20
90,80,80,30,40,35,30,20,20
105,75,80,30,45,30,30,20,20
120,95,65,30,45,30,30,25,20
135,85,55,25,45,30,25,15,15
150,80,50,20,50,30,25,15,20
165,80,50,25,45,30,30,20,15
180,85,60,25,45,30,30,20,15
195,80,60,30,40,25,30,25,20
210,80,60,30,35,30,30,25,15
225,70,50,25,45,40,30,15,20
240,80,50,20,45,40,35,15,20
255,85,50,15,45,35,35,15,25
270,85,60,20,45,40,30,20,25
285,75,55,20,45,35,30,25,15
300,80,55,20,40,35,30,25,15
315,75,55,20,40,30,30,25,15
330,80,55,20,40,35,35,25,20
345,80,60,15,35,35,30,25,20
360,80,65,25,45,30,30,15,20
375,80,60,20,45,25,30,25,20
390,0,50,15,35,30,30,15,15
405,0,60,15,30,25,35,15,15
420,55,60,15,30,25,30,15,30
435,90,45,15,35,20,30,20,20
450,90,55,15,40,20,35,25,20
465,90,55,15,35,25,25,35,20
480,85,55,15,35,25,25,25,20
495,85,50,20,30,20,25,15,20
510,75,55,15,40,20,25,15,15
525,70,55,10,40,15,25,20,15
540,80,55,10,25,15,20,20,15
555,80,45,10,25,20,20,25,15
570,80,40,20,25,15,20,15,15
585,70,40,20,30,10,20,15,20
600,65,35,10,30,10,15,20,20
615,55,35,10,25,5,5,20,20
630,50,35,10,15,5,5,25,20
645,50,40,10,15,5,5,25,15
660,60,0,20,30,5,5,15,0
675,0,0,25,30,5,10,25,0
690,0,0,20,15,10,15,25,0
705,0,0,15,15,5,15,0,0
