時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,30,15,5,5,5,5,0,15
15,70,50,15,20,5,5,0,15
30,110,80,30,55,5,5,0,15
45,140,100,60,50,35,10,0,20
60,140,100,80,55,70,60,10,35
75,130,100,85,65,80,55,15,35
90,120,85,75,70,65,50,20,45
105,120,80,75,70,60,40,20,45
120,110,85,60,75,60,35,25,35
135,110,70,60,70,70,40,15,45
150,100,65,50,70,75,30,15,30
165,95,60,50,70,75,35,20,30
180,90,70,40,65,65,45,20,30
195,90,80,55,60,65,50,25,35
210,95,70,60,65,50,40,30,45
225,100,70,50,70,50,15,30,30
240,95,65,50,70,50,40,35,30
255,90,60,50,70,55,40,35,30
270,90,65,50,75,70,45,35,35
285,85,75,55,65,70,50,40,20
300,95,75,50,65,70,50,40,20
315,105,70,60,70,60,50,30,35
330,105,80,65,70,55,50,35,45
345,105,85,55,70,60,50,35,45
360,100,80,55,70,60,50,40,45
375,90,80,60,65,60,45,25,30
390,95,80,60,60,65,45,30,15
405,95,75,50,60,65,40,30,20
420,95,75,50,60,65,45,15,35
435,85,60,50,60,60,45,15,20
450,85,65,50,60,55,30,25,20
465,85,70,50,60,50,40,25,30
480,95,75,50,60,55,50,25,30
495,105,75,65,60,55,45,20,30
510,90,75,60,55,35,45,35,40
525,85,70,60,55,40,40,35,30
540,85,70,60,55,60,40,20,30
555,85,70,50,50,50,40,20,35
570,85,60,45,45,35,35,25,15
585,85,50,45,40,35,25,15,20
600,75,40,35,35,30,25,15,20
615,75,45,35,35,25,15,25,20
630,65,35,35,30,15,15,20,20
645,60,35,40,25,10,10,25,20
660,0,60,55,40,25,5,15,20
675,0,50,50,35,35,35,25,20
690,0,45,35,25,0,15,0,20
705,0,0,0,20,0,15,0,20
