時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,100,80,25,40,5,5,0,20
30,100,90,30,50,5,15,0,20
45,110,85,40,60,25,20,0,20
60,110,80,35,55,40,30,0,20
75,100,80,40,55,40,35,15,20
90,100,90,30,55,35,35,20,20
105,90,90,30,55,40,30,25,15
120,80,110,30,55,40,30,25,15
135,80,110,35,55,45,30,15,15
150,80,100,30,55,35,30,25,25
165,85,80,30,55,35,35,20,15
180,80,60,25,50,30,35,20,15
195,80,40,30,40,35,30,25,15
210,80,60,30,40,35,35,25,15
225,80,60,25,45,40,35,15,20
240,75,80,25,45,35,30,15,20
255,80,80,25,50,40,30,25,30
270,85,80,20,50,40,30,25,20
285,85,70,30,50,40,35,25,15
300,85,60,30,40,35,35,25,20
315,75,60,25,45,30,35,15,30
330,0,0,0,0,0,0,0,0
345,80,65,15,50,30,35,20,15
360,85,65,15,50,35,30,20,15
375,85,65,15,50,40,35,25,20
390,80,65,15,40,35,30,25,20
405,70,65,25,40,35,30,15,20
420,75,70,25,40,30,30,15,20
435,90,70,25,40,25,30,15,25
450,90,70,15,50,25,30,20,30
465,85,65,15,50,25,30,40,15
480,75,75,20,45,25,30,25,20
495,80,75,20,40,20,30,15,20
510,85,75,20,40,25,25,15,20
525,70,75,10,30,25,25,15,15
540,70,75,15,45,20,25,20,15
555,70,65,15,45,15,30,15,15
570,70,65,25,40,20,25,25,15
585,70,60,25,35,20,25,15,20
600,80,55,25,35,15,20,25,20
615,75,55,20,45,10,15,15,20
630,70,65,15,45,5,15,20,20
645,65,65,15,35,10,10,25,25
660,60,55,25,30,5,10,15,0
675,55,50,25,30,5,15,15,0
690,55,45,20,25,5,5,15,0
705,0,0,0,0,0,0,0,0
