時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,5,15,5,5,5,5,0,15
15,70,40,10,10,5,5,0,15
30,130,80,25,60,10,5,0,15
45,130,90,70,70,35,15,0,15
60,140,80,85,70,70,60,10,15
75,140,90,90,75,100,65,20,20
90,130,80,85,85,110,80,20,20
105,110,80,75,90,95,80,20,35
120,95,80,75,100,75,75,25,20
135,95,60,75,100,75,55,15,30
150,80,60,80,90,65,55,15,30
165,80,60,75,75,55,45,15,30
180,90,70,65,75,60,55,20,15
195,100,65,70,75,60,55,25,30
210,100,60,65,75,65,50,25,15
225,95,55,60,75,65,50,25,30
240,85,55,60,75,65,50,15,20
255,85,55,55,70,65,50,15,20
270,80,50,60,70,75,55,20,20
285,80,55,65,65,80,60,20,15
300,75,60,65,70,70,50,25,20
315,75,60,65,70,55,50,15,25
330,90,60,60,65,55,40,15,20
345,90,60,60,65,55,40,15,25
360,90,70,60,60,55,45,15,30
375,80,70,50,65,40,40,25,30
390,85,70,40,70,50,40,25,15
405,85,60,55,70,55,50,25,20
420,85,65,65,60,55,50,15,15
435,90,65,70,60,45,55,15,15
450,85,60,60,55,60,55,15,20
465,80,55,60,60,60,55,25,20
480,85,55,65,65,60,55,25,20
495,85,55,65,60,60,60,25,30
510,85,65,65,60,55,50,15,20
525,85,60,65,60,70,50,25,20
540,80,60,65,60,70,50,15,30
555,75,60,65,50,60,50,20,15
570,75,50,60,50,45,45,25,15
585,75,50,60,50,35,45,25,15
600,75,45,45,45,25,40,15,15
615,75,35,40,40,35,35,15,20
630,65,30,40,35,30,25,20,20
645,65,45,50,45,25,20,25,15
660,0,60,0,50,35,45,15,15
675,0,50,0,45,0,45,15,15
690,0,0,0,40,0,0,15,15
705,0,0,0,0,0,0,0,20
