時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,90,80,25,25,5,5,0,15
30,100,70,25,45,5,10,0,15
45,100,60,20,50,5,10,0,20
60,110,60,20,50,25,15,0,15
75,90,55,20,40,25,20,15,20
90,75,55,25,40,30,25,20,20
105,70,55,25,40,35,25,25,20
120,70,55,25,45,35,30,25,15
135,70,50,15,45,30,30,15,15
150,55,45,15,40,25,25,15,25
165,60,40,15,40,25,30,15,15
180,0,0,0,0,0,0,0,0
195,65,50,15,35,25,25,20,20
210,60,60,15,40,25,20,25,15
225,65,50,15,40,25,20,15,20
240,60,50,15,35,30,25,15,20
255,60,45,15,35,25,25,20,20
270,55,55,15,35,25,30,20,20
285,55,55,30,35,25,30,25,15
300,65,55,15,35,25,20,25,15
315,65,50,10,30,25,25,15,15
330,60,50,10,30,20,25,15,15
345,60,45,10,30,20,25,15,20
360,55,55,15,25,35,25,20,20
375,50,50,10,25,30,25,25,20
390,60,45,10,15,20,20,20,15
405,65,45,10,20,15,20,20,20
420,60,55,20,25,15,20,25,20
435,60,55,10,30,15,15,20,15
450,60,55,10,30,15,20,25,15
465,55,45,10,30,10,20,40,15
480,50,50,15,25,10,20,25,15
495,55,50,20,25,10,15,25,20
510,70,50,20,25,10,15,25,20
525,70,40,20,25,25,15,20,15
540,55,50,20,20,20,20,20,15
555,45,50,20,15,15,20,20,15
570,50,50,20,20,15,25,20,15
585,45,45,20,25,10,20,20,15
600,45,40,20,20,5,15,15,15
615,40,30,10,15,5,10,15,15
630,35,20,10,10,5,5,20,20
645,30,40,15,10,5,5,25,20
660,50,50,20,25,5,5,25,0
675,50,60,30,30,15,5,25,0
690,40,0,15,20,25,15,15,0
705,0,0,10,15,15,10,0,0
