時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,150,180,50,65,30,25,0,15
30,150,160,60,70,45,30,0,25
45,160,140,50,70,55,45,0,20
60,180,130,40,60,60,45,0,20
75,180,130,45,60,60,45,5,30
90,170,130,50,65,60,45,20,30
105,165,125,50,65,55,50,25,45
120,165,125,50,80,55,45,25,35
135,140,115,40,80,55,45,30,40
150,140,100,45,70,55,45,25,40
165,140,100,45,70,55,45,15,20
180,150,100,45,70,55,40,25,35
195,150,100,45,65,55,45,25,35
210,150,110,45,65,55,40,25,35
225,150,110,40,75,60,40,15,40
240,150,120,55,75,55,40,20,40
255,150,125,50,60,60,45,20,35
270,150,125,50,60,60,50,35,35
285,150,125,45,60,60,45,25,35
300,155,125,45,75,60,45,25,35
315,150,120,45,80,60,45,30,50
330,150,125,40,70,60,50,35,35
345,150,120,45,70,55,50,35,35
360,150,120,50,75,60,45,40,30
375,160,110,45,75,60,45,25,30
390,160,100,40,75,60,45,25,35
405,160,100,40,65,55,40,30,45
420,180,100,45,65,55,40,30,50
435,190,110,45,70,60,40,35,45
450,180,120,45,70,50,45,20,45
465,170,120,40,70,50,45,40,35
480,160,130,30,70,50,45,40,35
495,160,130,30,70,50,45,30,45
510,160,130,45,70,50,45,30,50
525,160,110,45,70,50,40,35,35
540,150,100,45,70,45,40,30,35
555,140,100,40,55,40,35,30,40
570,130,100,40,50,40,40,25,40
585,120,100,35,50,35,35,25,35
600,120,90,30,50,35,25,25,35
615,110,80,30,50,20,25,25,15
630,110,70,25,35,15,20,20,15
645,110,60,25,35,10,15,25,20
660,0,0,40,50,25,15,15,20
675,0,0,45,0,40,35,15,35
690,0,0,35,0,0,35,15,20
705,0,0,0,0,0,0,0,40
