時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,30,15,5,5,5,5,0,5
15,55,30,10,30,5,5,0,20
30,105,70,35,60,5,5,0,20
45,120,75,65,50,25,25,0,20
60,150,85,60,45,70,50,25,15
75,150,70,55,55,60,50,15,20
90,130,65,55,60,55,45,15,30
105,110,65,40,60,45,50,20,25
120,85,60,45,55,55,45,25,30
135,75,60,45,55,50,40,15,15
150,80,55,50,50,50,40,15,30
165,85,60,50,50,45,40,20,40
180,80,60,45,65,50,35,25,15
195,90,60,40,60,40,40,25,15
210,85,60,40,50,60,40,25,20
225,80,65,40,50,70,40,30,20
240,85,60,45,55,75,50,30,20
255,80,60,50,55,65,45,20,20
270,80,65,60,55,60,0,25,25
285,85,60,60,55,65,0,20,30
300,80,55,55,55,60,0,20,25
315,80,50,55,45,50,0,25,15
330,85,65,50,55,55,0,25,30
345,95,65,50,55,60,0,15,30
360,80,65,50,65,60,0,20,20
375,80,65,55,70,60,0,20,25
390,85,60,50,55,60,0,25,15
405,85,65,45,40,60,0,30,15
420,75,55,40,55,65,5,20,30
435,80,55,40,60,60,50,20,20
450,85,60,40,70,60,70,25,20
465,85,60,55,65,50,70,25,20
480,85,65,55,60,50,70,25,15
495,85,60,55,55,30,70,15,30
510,80,70,50,40,35,65,15,20
525,80,65,45,50,40,65,15,15
540,80,60,40,55,50,65,20,20
555,85,50,35,55,40,60,25,15
570,85,45,40,40,35,60,15,15
585,70,45,40,45,35,40,15,20
600,70,45,40,35,35,35,15,15
615,75,35,35,30,15,35,25,15
630,65,35,30,25,15,15,25,20
645,55,35,30,25,10,10,25,15
660,65,45,50,40,30,25,25,15
675,0,50,40,40,35,30,15,20
690,0,0,40,20,30,0,0,20
705,0,0,25,20,30,20,0,20
