時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,30,20,5,5,5,5,0,15
15,90,80,15,25,5,5,0,15
30,115,110,35,80,5,5,0,15
45,135,120,80,75,80,15,0,15
60,140,125,80,90,100,60,15,30
75,140,125,105,80,100,70,15,35
90,150,125,95,80,100,70,20,50
105,145,130,85,85,95,60,20,50
120,145,130,85,90,80,60,25,35
135,130,120,85,85,75,55,30,30
150,125,100,80,90,55,50,30,25
165,115,90,70,90,60,50,40,30
180,105,85,65,90,80,45,35,25
195,105,85,65,85,85,60,25,30
210,125,90,60,70,80,60,25,30
225,125,85,60,70,75,60,30,30
240,125,90,70,75,75,60,30,35
255,115,75,60,70,65,55,40,35
270,105,80,70,70,75,50,40,35
285,105,85,70,70,85,55,25,35
300,110,85,70,80,75,55,25,35
315,115,85,60,85,75,60,30,35
330,110,90,60,85,65,55,35,35
345,115,0,65,80,70,60,25,35
360,115,0,65,70,100,55,40,50
375,120,0,80,80,90,55,40,45
390,130,0,75,95,90,70,30,45
405,135,0,75,85,90,75,35,45
420,135,130,75,80,90,70,35,45
435,135,110,70,80,80,70,35,40
450,135,110,75,80,70,70,35,35
465,130,100,75,80,60,50,30,45
480,130,100,80,75,70,55,45,45
495,130,120,75,70,70,60,30,50
510,130,120,75,75,75,60,20,35
525,125,110,70,80,80,55,30,35
540,125,110,65,80,70,55,25,35
555,115,100,60,75,55,55,40,35
570,105,100,65,65,45,45,25,45
585,105,100,65,40,40,45,20,30
600,90,95,60,40,40,35,25,20
615,90,80,50,30,0,30,25,15
630,90,70,50,40,0,30,25,15
645,0,55,50,40,0,40,25,15
660,0,0,0,65,0,50,15,25
675,0,0,0,0,0,0,20,35
690,0,0,0,0,0,0,0,35
705,0,0,0,0,5,0,0,0
