時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,30,30,5,5,5,5,0,5
15,70,100,10,25,5,5,0,15
30,120,100,20,40,5,5,0,15
45,140,70,30,50,30,10,0,15
60,140,75,40,50,60,35,25,15
75,135,75,30,45,55,50,15,15
90,125,75,20,40,40,50,20,30
105,125,65,15,45,40,40,25,20
120,95,65,20,45,45,30,25,20
135,60,65,20,45,45,25,15,20
150,60,60,20,35,50,10,15,20
165,65,60,15,40,50,25,20,20
180,65,60,15,35,40,35,20,20
195,60,65,15,35,25,30,25,25
210,55,60,15,35,20,25,25,15
225,60,60,10,40,30,25,15,25
240,65,50,10,35,30,25,15,15
255,65,40,10,35,30,30,15,15
270,65,55,10,35,35,20,15,15
285,65,60,15,35,30,20,20,15
300,50,50,15,35,25,25,25,20
315,50,45,10,20,30,30,15,15
330,60,45,15,25,30,30,15,15
345,60,45,20,30,35,30,20,20
360,65,55,20,30,30,35,20,20
375,65,55,25,30,30,35,25,20
390,70,65,25,30,30,30,15,15
405,70,65,25,30,35,30,15,20
420,65,60,30,25,30,30,15,20
435,55,50,25,30,30,30,15,15
450,65,50,15,35,25,30,20,20
465,65,50,15,40,25,30,25,15
480,75,50,15,40,30,30,25,15
495,80,55,25,35,35,25,15,20
510,75,55,25,20,40,25,15,15
525,70,50,20,25,35,30,15,15
540,65,40,20,30,25,30,20,15
555,60,35,20,30,20,25,20,15
570,60,45,15,25,20,25,15,15
585,60,45,15,30,10,25,15,20
600,50,40,15,15,10,15,15,20
615,55,40,10,15,5,5,15,15
630,45,30,10,10,5,5,20,20
645,40,30,10,15,5,5,15,20
660,45,55,20,30,5,5,15,20
675,45,45,25,25,10,15,15,20
690,0,35,25,20,5,10,0,20
705,0,20,25,10,5,5,0,20
