時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,100,70,25,35,5,5,0,20
30,115,90,40,50,5,5,0,15
45,125,90,45,50,15,5,0,15
60,125,95,35,55,40,15,0,20
75,110,95,35,55,40,25,20,20
90,100,85,25,50,40,35,20,20
105,90,85,25,50,35,30,20,15
120,95,85,30,45,35,25,15,15
135,90,75,30,50,35,25,15,15
150,85,60,30,55,30,25,10,15
165,80,60,30,60,35,30,15,20
180,70,60,30,60,30,35,15,15
195,75,65,25,50,35,35,20,15
210,85,65,25,45,35,30,15,15
225,85,55,25,50,35,35,15,15
240,80,55,15,50,35,30,15,20
255,80,55,25,45,40,30,15,20
270,85,65,25,40,35,30,20,20
285,80,65,30,40,35,35,25,20
300,80,65,20,45,35,35,25,20
315,70,65,15,45,40,35,15,15
330,70,55,15,45,35,35,15,15
345,80,50,15,40,30,30,20,15
360,90,60,30,45,20,35,20,20
375,80,60,35,45,30,35,20,20
390,80,60,25,40,40,30,25,20
405,80,60,20,40,35,30,25,15
420,70,65,15,40,25,30,20,30
435,70,60,15,35,25,30,20,15
450,75,55,15,45,20,30,25,15
465,80,55,15,40,20,30,40,20
480,80,60,20,45,20,25,25,20
495,75,65,20,40,20,25,25,20
510,0,0,0,0,0,0,0,0
525,70,60,15,35,15,30,15,20
540,75,55,15,35,15,25,25,15
555,70,55,15,35,15,25,20,15
570,60,55,15,35,15,20,25,15
585,50,50,15,35,10,20,20,15
600,50,45,15,35,10,15,15,15
615,0,0,0,0,0,0,0,0
630,40,35,15,20,5,15,20,20
645,30,30,15,35,5,5,25,25
660,0,40,15,30,5,5,25,0
675,0,50,25,45,5,5,15,0
690,40,0,25,35,5,5,20,0
705,30,0,20,20,15,10,0,0
