時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,50,20,5,5,5,5,0,5
15,80,50,5,20,5,5,0,20
30,110,80,35,60,5,5,0,15
45,105,100,65,60,50,25,0,15
60,95,95,60,60,75,60,5,30
75,80,95,65,60,70,60,15,50
90,80,85,60,65,55,60,20,35
105,80,85,55,70,50,50,25,35
120,85,65,55,70,50,50,25,20
135,90,65,40,60,50,45,25,15
150,80,55,50,55,50,45,10,30
165,80,55,55,50,55,45,15,30
180,70,60,50,50,65,50,15,35
195,80,70,55,50,65,50,20,30
210,80,60,50,50,65,40,25,15
225,80,45,50,50,65,30,15,20
240,75,55,50,50,60,45,15,20
255,70,60,45,55,65,45,15,20
270,65,60,40,55,50,50,25,20
285,75,70,50,45,40,50,25,20
300,75,65,55,45,45,50,25,20
315,75,60,50,55,60,60,15,15
330,80,60,50,60,55,55,20,25
345,75,60,50,70,55,55,15,25
360,75,70,50,65,60,45,20,30
375,75,75,55,60,55,40,25,35
390,75,60,55,45,60,40,30,20
405,75,65,55,55,60,45,15,30
420,70,65,50,55,60,45,20,20
435,65,60,45,55,55,50,15,20
450,70,55,50,55,50,50,15,20
465,85,55,55,55,50,50,25,25
480,80,60,50,50,50,40,25,20
495,70,70,50,45,40,35,15,15
510,75,75,45,45,35,40,15,15
525,75,65,50,45,50,45,15,15
540,75,65,45,55,45,45,20,15
555,75,65,45,65,35,45,25,15
570,70,45,45,40,40,40,25,25
585,55,40,45,35,35,30,15,20
600,55,40,35,25,25,30,15,20
615,55,40,35,15,15,20,25,20
630,45,25,30,20,5,10,25,20
645,45,30,25,25,5,10,25,20
660,60,60,50,40,10,5,15,20
675,0,60,45,35,25,25,20,20
690,0,0,35,20,15,20,0,15
705,0,0,0,20,10,15,0,20
