時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,180,140,135,105,30,10,0,20
30,160,140,100,115,65,35,0,20
45,170,140,100,115,75,65,0,15
60,170,140,95,115,90,65,0,20
75,175,150,100,125,80,70,15,35
90,145,150,110,125,85,70,20,35
105,140,150,120,125,85,75,25,35
120,140,165,120,130,85,75,25,50
135,140,165,115,125,90,75,30,35
150,145,150,110,125,80,70,30,50
165,145,140,105,125,80,70,20,35
180,145,120,110,125,80,70,20,35
195,135,120,110,125,80,65,25,30
210,120,115,110,125,75,65,30,30
225,140,115,100,120,75,70,30,35
240,150,130,100,120,75,70,30,45
255,150,130,110,120,80,70,35,30
270,150,140,110,120,80,65,15,35
285,160,140,110,130,80,65,25,40
300,160,130,120,120,80,65,25,40
315,140,130,120,130,75,70,30,40
330,140,120,120,130,80,75,30,40
345,150,130,120,130,80,75,30,35
360,150,130,120,130,70,75,15,50
375,160,130,120,130,75,75,25,35
390,150,120,110,130,75,70,25,35
405,150,120,110,140,75,70,35,45
420,140,120,120,140,70,70,30,50
435,140,130,120,130,70,55,35,40
450,150,130,120,120,75,60,20,40
465,150,130,130,120,75,70,50,35
480,150,140,120,120,70,65,30,35
495,140,120,120,110,65,60,30,50
510,140,120,120,130,60,55,25,35
525,140,120,120,130,55,55,25,40
540,140,120,110,120,55,60,25,35
555,130,120,100,110,60,55,25,40
570,130,110,100,90,60,55,25,20
585,120,100,90,90,55,45,15,20
600,110,90,100,85,50,45,15,15
615,100,85,100,85,45,40,30,15
630,0,75,100,85,35,40,20,15
645,0,75,0,70,25,40,25,20
660,0,0,0,80,40,40,15,0
675,0,0,0,0,0,45,15,0
690,0,0,0,0,0,0,15,0
705,0,0,0,0,0,0,0,0
